combined_name,group_id,artifact_id,cve_id,severity,start_version,end_version,patched_version,latest_version,start_version_timestamp,end_version_timestamp,patched_version_timestamp,cve_publish_date,cve_patched,cve_duration,api_id,api_aliases
org.eclipse.vorto:org.eclipse.vorto.core,org.eclipse.vorto,org.eclipse.vorto.core,CVE-2019-10248,HIGH,0.9.0,0.10.1,0.11.0,1.0.0,1486467449000,1556339073000,1563176620000,2022-05-24T16:44:08Z,True,-90234028000,GHSA-fg2q-v428-2gph,CVE-2019-10248
org.eclipse.platform:org.eclipse.ui.ide,org.eclipse.platform,org.eclipse.ui.ide,CVE-2023-4218,MODERATE,3.12.2,3.21.0,3.21.100,3.22.200,1483828208000,1686322862000,1694158393000,2023-11-30T19:52:54Z,True,-7215581000,GHSA-j24h-xcpc-9jw8,CVE-2023-4218
org.eclipse.milo:sdk-client,org.eclipse.milo,sdk-client,CVE-2019-19135,HIGH,0.1.0,0.3.5,0.3.6,0.6.14,1483983821000,1573689740000,1573753059000,2020-03-16T22:46:50Z,True,-10645751000,GHSA-pq4w-qm9g-qx68,CVE-2019-19135
org.eclipse.parsson:project,org.eclipse.parsson,project,CVE-2023-4043,MODERATE,1.0.0,1.0.4,1.1.4,1.1.7,1623411657000,1689233359000,1691136192000,2023-11-03T09:32:49Z,True,-7867777000,GHSA-g8p6-p27c-52fx,CVE-2023-4043
org.eclipse.jetty:jetty-servlets,org.eclipse.jetty,jetty-servlets,CVE-2021-28169,MODERATE,7.0.0.M0,9.3.30.v20211001,10.0.0-alpha0,11.0.23,1238773862000,1633103653000,1562842889000,2021-06-10T15:43:22Z,True,-60496913000,GHSA-gwcr-j4wh-j3cq,CVE-2021-28169
org.eclipse.jetty:jetty-servlets,org.eclipse.jetty,jetty-servlets,CVE-2024-9823,MODERATE,9.0.0.v20130308,11.0.17,7.6.10.v20130312,11.0.23,1362769274000,1696876900000,1363098485000,2024-10-14T15:30:46Z,True,-365821361000,GHSA-j26w-f9rq-mr2q,"CVE-2024-9823, GHSA-7hcf-ppf8-5w5h"
org.eclipse.jetty:jetty-servlets,org.eclipse.jetty,jetty-servlets,CVE-2023-36479,LOW,9.0.0.v20130308,11.0.15,7.6.10.v20130312,11.0.23,1362769274000,1681238411000,1363098485000,2023-09-14T16:16:00Z,True,-331609675000,GHSA-3gh6-v5v9-6v9j,CVE-2023-36479
org.eclipse.jetty:jetty-servlets,org.eclipse.jetty,jetty-servlets,CVE-2024-6762,LOW,10.0.0,11.0.17,9.4.36.v20210114,11.0.23,1606943460000,1696876900000,1610643107000,2024-10-14T21:07:29Z,True,-118296942000,GHSA-r7m4-f9h5-gr79,CVE-2024-6762
org.eclipse.platform:org.eclipse.core.runtime,org.eclipse.platform,org.eclipse.core.runtime,CVE-2023-4218,MODERATE,3.12.0,3.27.0,3.29.0,3.31.100,1483825382000,1686321863000,1694156955000,2023-11-30T19:52:54Z,True,-7217019000,GHSA-j24h-xcpc-9jw8,CVE-2023-4218
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2019-10241,MODERATE,7.0.0.M0,9.4.15.v20190215,9.3.0.M0,11.0.23,1238773724000,1550249786000,1411599718000,2019-04-23T16:06:02Z,True,-144435844000,GHSA-7vx9-xjhr-rw6h,CVE-2019-10241
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2017-9735,HIGH,7.0.0.M0,9.4.5.v20180619,9.3.0.M0,11.0.23,1238773724000,1529518195000,1411599718000,2018-10-19T16:15:46Z,True,-128366028000,GHSA-wfcc-pff6-rgc5,CVE-2017-9735
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2017-7656,HIGH,7.0.0.M0,9.2.30.v20200428,9.4.0.M0,11.0.23,1238773724000,1588105907000,1464968066000,2018-10-19T16:16:27Z,True,-74997721000,GHSA-84q7-p226-4x5w,CVE-2017-7656
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2015-2080,HIGH,7.0.0.M0,8.1.22.v20160922,9.3.0.M0,11.0.23,1238773724000,1474551891000,1411599718000,2018-11-09T17:50:00Z,True,-130186082000,GHSA-ghgj-3xqr-6jfm,CVE-2015-2080
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2023-26049,LOW,7.0.0.M0,12.0.0.alpha3,10.0.0-alpha0,11.0.23,1238773724000,1670451093000,1562841445000,2023-04-18T22:19:57Z,True,-119014952000,GHSA-p26g-97m4-6q7c,CVE-2023-26049
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2021-34428,LOW,7.0.0.M0,9.3.30.v20211001,10.0.0-alpha0,11.0.23,1238773724000,1633103564000,1562841445000,2021-06-23T20:23:04Z,True,-61638339000,GHSA-m6cp-vxjx-65j6,CVE-2021-34428
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2017-7657,CRITICAL,7.0.0.M0,9.3.23.v20180228,9.3.0.M0,11.0.23,1238773724000,1519854545000,1411599718000,2018-10-19T16:15:34Z,True,-128366016000,GHSA-vgg8-72f2-qm23,CVE-2017-7657
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2017-7658,CRITICAL,7.0.0.M0,9.4.8.v20180619,9.3.0.M0,11.0.23,1238773724000,1529539134000,1411599718000,2018-10-19T16:16:38Z,True,-128366080000,GHSA-6x9x-8qw9-9pp6,CVE-2017-7658
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2023-26048,MODERATE,7.0.0.M0,11.0.13,10.0.0-alpha0,11.0.23,1238773724000,1670446123000,1562841445000,2023-04-19T18:15:45Z,True,-119086700000,GHSA-qw69-rqj8-6qw8,CVE-2023-26048
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2011-4461,MODERATE,7.0.0.M0,7.6.21.v20160908,8.1.0.RC4,11.0.23,1238773724000,1473340466000,1326475653000,2022-05-14T01:27:35Z,True,-326016002000,GHSA-qxp4-27vx-xmm3,CVE-2011-4461
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2019-10247,MODERATE,7.0.0.v20091005,9.4.16.v20190411,9.3.0.M0,11.0.23,1254766599000,1554996224000,1411599718000,2019-04-23T16:07:12Z,True,-144435914000,GHSA-xc67-hjx6-cgg6,CVE-2019-10247
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,BIT-jenkins-2021-28165,HIGH,8.0.0.M0,9.3.30.v20211001,7.0.2.RC0,11.0.23,1267625074000,1633103564000,1268110568000,2021-04-06T17:31:30Z,True,-349619722000,GHSA-26vr-8j45-3r4w,"BIT-jenkins-2021-28165, CVE-2021-28165"
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2018-12536,MODERATE,9.0.0.v20130308,9.2.30.v20200428,7.6.10.v20130312,11.0.23,1362768431000,1588105907000,1363097948000,2018-10-19T16:15:56Z,True,-176867808000,GHSA-9rgv-h7x4-qw8g,CVE-2018-12536
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2019-10246,MODERATE,9.2.0.v20140526,9.4.16.v20190411,7.6.16.v20140903,11.0.23,1401124454000,1554996224000,1409761411000,2019-04-23T16:07:18Z,True,-146274227000,GHSA-r28m-g6j9-r2h5,CVE-2019-10246
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2018-12545,HIGH,9.3.0.v20150612,9.4.12.RC2,9.2.12.M0,11.0.23,1434128996000,1534260480000,1434400923000,2019-03-28T18:33:38Z,True,-119397095000,GHSA-h2f4-v4c4-6wx4,CVE-2018-12545
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2016-4800,CRITICAL,9.3.0.v20150612,9.3.9.M1,9.2.12.M0,11.0.23,1434128996000,1460414347000,1434400923000,2018-10-19T16:16:16Z,True,-105564853000,GHSA-872g-2h8h-362q,CVE-2016-4800
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2024-8184,MODERATE,9.4.0.M0,11.0.23,9.3.10.v20160621,11.0.23,1464968066000,1723599666000,1466517774000,2024-10-14T21:08:38Z,False,-262422344000,GHSA-g8m5-722r-8whq,CVE-2024-8184
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2018-12538,HIGH,9.4.0.v20161208,9.4.8.v20180619,9.2.20.v20161216,11.0.23,1481209231000,1529539134000,1481928694000,2018-10-16T17:44:11Z,True,-57783157000,GHSA-mwcx-532g-8pq3,CVE-2018-12538
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,BIT-kafka-2020-27218,MODERATE,9.4.0.v20161208,9.4.34.v20201102,9.2.20.v20161216,11.0.23,1481209231000,1604326705000,1481928694000,2020-12-02T18:28:18Z,True,-125005004000,GHSA-86wm-rrjm-8wh8,"BIT-kafka-2020-27218, BIT-spark-2020-27218, CVE-2020-27218"
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,BIT-solr-2020-27223,MODERATE,9.4.6.v20170531,9.4.36.v20210114,9.2.22.v20170606,11.0.23,1496273202000,1610642801000,1496759194000,2021-03-10T03:46:47Z,True,-118588813000,GHSA-m394-8rww-3jr7,"BIT-solr-2020-27223, BIT-spark-2020-27223, CVE-2020-27223"
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2019-17632,MODERATE,9.4.21.v20190926,9.4.23.v20191118,9.2.29.v20191105,11.0.23,1569521071000,1574105143000,1572973096000,2019-12-02T18:13:28Z,True,-2337312000,GHSA-5h9j-q6j2-253f,CVE-2019-17632
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2019-17638,CRITICAL,9.4.27.v20200227,9.4.29.v20200521,10.0.0.alpha2,11.0.23,1582828760000,1590081887000,1584977002000,2020-08-05T14:52:59Z,True,-11662177000,GHSA-x3rh-m7vp-35f2,CVE-2019-17638
org.eclipse.jetty:jetty-server,org.eclipse.jetty,jetty-server,CVE-2022-2191,HIGH,10.0.0,11.0.9,9.4.36.v20210114,11.0.23,1606943342000,1648662391000,1610642801000,2022-07-07T20:55:37Z,True,-46584536000,GHSA-8mpp-f3f7-xc28,CVE-2022-2191
org.fitnesse:fitnesse,org.fitnesse,fitnesse,CVE-2024-28125,CRITICAL,20050731,20240707,,20240707,1178579768000,1720369279000,,2024-03-18T09:30:30Z,False,19918703620,GHSA-x9r9-48rm-4xm6,CVE-2024-28125
org.fitnesse:fitnesse,org.fitnesse,fitnesse,CVE-2014-1216,HIGH,20131110,20140201,20140418,20240707,1384111388000,1391249857000,1397814022000,2022-05-17T04:46:05Z,True,-254948743000,GHSA-mpx3-mx2p-9gv3,CVE-2014-1216
org.ff4j:ff4j-core,org.ff4j,ff4j-core,CVE-2022-44262,CRITICAL,1.8.1,1.8.13,1.9,2.1,1558988952000,1652706550000,1671540194000,2022-12-01T06:30:26Z,True,1663968000,GHSA-65hj-9ppw-77xc,CVE-2022-44262
org.elasticsearch.client:elasticsearch-rest-client,org.elasticsearch.client,elasticsearch-rest-client,BIT-elasticsearch-2021-22145,MODERATE,7.10.0,7.13.3,6.8.14,8.15.0,1604983283000,1625589311000,1612793278000,2022-05-24T19:08:49Z,True,-40626051000,GHSA-q394-h7f5-7f44,"BIT-elasticsearch-2021-22145, CVE-2021-22145"
org.esigate:esigate-core,org.esigate,esigate-core,CVE-2018-1000854,CRITICAL,3.1,5.2,5.3,5.3,1326289820000,1473110222000,1539878727000,2018-12-21T17:46:23Z,True,-5535656000,GHSA-hjm9-576q-399p,CVE-2018-1000854
org.eclipse.platform:org.eclipse.urischeme,org.eclipse.platform,org.eclipse.urischeme,CVE-2023-4218,MODERATE,1.0.0,1.3.0,1.3.100,1.3.300,1537854535000,1686322978000,1694158558000,2023-11-30T19:52:54Z,True,-7215416000,GHSA-j24h-xcpc-9jw8,CVE-2023-4218
org.http4s:blaze-core_2.11,org.http4s,blaze-core_2.11,CVE-2021-21293,HIGH,0.2.0,0.14.14,0.14.15,0.14.18,1404953289000,1604949795000,1612276388000,2021-02-02T21:42:49Z,True,-25781000,GHSA-xmw9-q7x9-j5qc,"CVE-2021-21293, CVE-2021-21294, GHSA-xhv5-w9c5-2r2w"
org.hornetq.rest:hornetq-rest,org.hornetq.rest,hornetq-rest,CVE-2014-3599,MODERATE,1.0-beta-1,2.4.9.Final,2.5.0.Beta1,2.4.9.Final,1281054218000,1644575065000,1416306846000,2022-05-24T22:01:08Z,False,-237122822000,GHSA-xrh2-c3rm-35jr,CVE-2014-3599
org.graylog2:graylog2-server,org.graylog2,graylog2-server,CVE-2018-14380,MODERATE,0.20.0-rc.1-1,2.4.5,3.0.0-alpha.0,5.2.10,1390491527000,1527512814000,1520957414000,2022-05-14T02:59:36Z,True,-131539762000,GHSA-38hf-xjmx-jrh8,CVE-2018-14380
org.graylog2:graylog2-server,org.graylog2,graylog2-server,CVE-2018-11650,MODERATE,0.20.0-rc.1-1,2.4.3,3.0.0-alpha.0,5.2.10,1390491527000,1516831809000,1520957414000,2022-05-14T03:15:57Z,True,-131540743000,GHSA-h7g4-65mf-6mxh,CVE-2018-11650
org.graylog2:graylog2-server,org.graylog2,graylog2-server,CVE-2023-41045,LOW,0.20.0-rc.1-1,5.0.8,5.1.3,5.2.10,1390491527000,1686136553000,1688559697000,2023-07-06T20:51:48Z,True,-117011000,GHSA-g96c-x7rh-99r3,CVE-2023-41045
org.graylog2:graylog2-server,org.graylog2,graylog2-server,CVE-2018-11651,MODERATE,0.20.0-rc.1-1,2.4.3,3.0.0-alpha.0,5.2.10,1390491527000,1516831809000,1520957414000,2022-05-14T03:15:57Z,True,-131540743000,GHSA-435g-r2m8-gjvm,CVE-2018-11651
org.graylog2:graylog2-server,org.graylog2,graylog2-server,CVE-2023-41041,LOW,1.0.0,5.0.8,5.1.3,5.2.10,1424187550000,1686136553000,1688559697000,2023-07-06T20:47:54Z,True,-116777000,GHSA-3fqm-frhg-7c85,CVE-2023-41041
org.graylog2:graylog2-server,org.graylog2,graylog2-server,CVE-2024-24824,HIGH,2.0.0,5.2.3,5.1.11,5.2.10,1461678385000,1704276150000,1707300131000,2024-02-07T18:23:43Z,True,-30092000,GHSA-p6gg-5hf4-4rgj,CVE-2024-24824
org.graylog2:graylog2-server,org.graylog2,graylog2-server,CVE-2024-24823,MODERATE,4.3.0,5.2.3,4.2.10,5.2.10,1652793154000,1704276150000,1655298083000,2024-02-07T18:24:20Z,True,-52032177000,GHSA-3xf8-g8gr-g7rh,CVE-2024-24823
org.graylog2:graylog2-server,org.graylog2,graylog2-server,CVE-2023-41044,LOW,5.1.0,5.1.2,5.0.8,5.2.10,1683795628000,1686135811000,1686136553000,2023-07-06T20:53:15Z,True,-2540242000,GHSA-2q4p-f6gf-mqr5,CVE-2023-41044
org.glassfish.main.admin:rest-service,org.glassfish.main.admin,rest-service,CVE-2024-9329,MODERATE,3.1.2,7.0.16,8.0.0-M1,8.0.0-JDK17-M7,1329483567000,1722349076000,1703340882000,2024-09-30T09:30:47Z,True,-24347765000,GHSA-jq3f-mfmg-747x,CVE-2024-9329
org.htmlunit:htmlunit,org.htmlunit,htmlunit,CVE-2023-49093,CRITICAL,3.0.0,3.8.0,3.9.0,4.4.0,1679231238000,1700322099000,1701594631000,2023-12-04T23:13:30Z,True,-136979000,GHSA-37vq-hr2f-g7h7,CVE-2023-49093
org.http4s:blaze-core_2.12,org.http4s,blaze-core_2.12,CVE-2021-21293,HIGH,0.12.4,0.14.14,0.14.15,0.23.16,1478315103000,1604949789000,1612276390000,2021-02-02T21:42:49Z,True,-25779000,GHSA-xmw9-q7x9-j5qc,"CVE-2021-21293, CVE-2021-21294, GHSA-xhv5-w9c5-2r2w"
org.http4s:http4s-blaze-server_2.12,org.http4s,http4s-blaze-server_2.12,CVE-2021-21293,HIGH,0.15.0,0.21.16,1.0.0-M2,0.23.16,1480563650000,1611505623000,1593111766000,2021-02-02T21:42:56Z,True,-19190410000,GHSA-xhv5-w9c5-2r2w,"CVE-2021-21293, CVE-2021-21294, GHSA-xmw9-q7x9-j5qc"
org.glassfish.jersey.core:jersey-common,org.glassfish.jersey.core,jersey-common,CVE-2021-28168,MODERATE,2.28,3.0.1,3.0.0-M1,2.45,1548429539000,1611683381000,1587392931000,2021-04-23T16:55:01Z,True,-31803970000,GHSA-c43q-5hpj-4crv,CVE-2021-28168
org.hl7.fhir.publisher:org.hl7.fhir.publisher,org.hl7.fhir.publisher,org.hl7.fhir.publisher,CVE-2023-24057,CRITICAL,1.1.0,1.2.29,1.2.30,1.6.20,1593570244000,1674257746000,1674501521000,2023-01-23T22:04:47Z,True,-9966000,GHSA-xr8x-pxm6-prjg,"CVE-2023-24057, GHSA-jqh6-9574-5x22"
org.http4s:blaze-core_2.13,org.http4s,blaze-core_2.13,CVE-2021-21293,HIGH,0.14.5,0.14.14,0.14.15,1.0.0-M40,1560440534000,1604949790000,1612276386000,2021-02-02T21:42:49Z,True,-25783000,GHSA-xmw9-q7x9-j5qc,"CVE-2021-21293, CVE-2021-21294, GHSA-xhv5-w9c5-2r2w"
org.hsqldb:hsqldb,org.hsqldb,hsqldb,CVE-2022-41853,CRITICAL,1.8.0.10,2.7.0,2.7.1,2.7.3,1240599542000,1658875814000,1666448222000,2022-10-06T18:52:05Z,True,1365897000,GHSA-77xx-rxvh-q682,CVE-2022-41853
org.hibernate:hibernate-validator,org.hibernate,hibernate-validator,CVE-2014-3558,MODERATE,4.1.0.Final,5.1.1.Final,4.3.0.Alpha1,9.0.0.Beta2,1277730580000,1399381655000,1331052341000,2022-05-14T01:18:38Z,True,-321438777000,GHSA-845h-985r-jrqh,CVE-2014-3558
org.hibernate:hibernate-validator,org.hibernate,hibernate-validator,CVE-2017-7536,HIGH,5.2.0.Final,5.4.1.Final,5.3.0.Alpha1,9.0.0.Beta2,1437421220000,1489684584000,1452852327000,2020-06-15T19:57:48Z,True,-139398741000,GHSA-xxgp-pcfc-3vgc,CVE-2017-7536
org.graniteds:granite-server-core,org.graniteds,granite-server-core,CVE-2017-3200,HIGH,3.0.0.RC1,3.1.1.GA,,3.1.1.GA,1381513842000,1416323788000,,2022-05-13T01:28:41Z,False,78267625141,GHSA-vx9j-rvmj-jc32,CVE-2017-3200
org.grails:grails-databinding,org.grails,grails-databinding,CVE-2023-46131,MODERATE,2.3.0.M1,6.0.0,4.0.0.RC1,6.2.0,1368091087000,1690192918000,1555508659000,2023-12-20T21:12:09Z,True,-147598070000,GHSA-3pjv-r7w4-2cf5,CVE-2023-46131
org.grails:grails-databinding,org.grails,grails-databinding,CVE-2022-35912,CRITICAL,3.3.10,5.2.0,4.0.0.RC2,6.2.0,1558347171000,1655925594000,1559661807000,2022-07-21T21:38:28Z,True,-98777701000,GHSA-6rh6-x8ww-9h97,CVE-2022-35912
org.glassfish.main.web:web,org.glassfish.main.web,web,CVE-2022-2712,MODERATE,5.1.0,7.0.0-M10,7.0.0,8.0.0-JDK17-M7,1548702495000,1668989194000,1670961253000,2023-01-27T12:30:29Z,True,-3861376000,GHSA-3g5w-6pw7-6hrp,CVE-2022-2712
org.graylog:graylog-parent,org.graylog,graylog-parent,CVE-2020-15813,HIGH,2.2.0-alpha.1,3.3.2,3.3.3,5.2.10,1476285309000,1593004380000,1596032229000,2022-02-10T22:39:58Z,True,-48500569000,GHSA-3gg9-f3vh-866f,CVE-2020-15813
org.igniterealtime.openfire:xmppserver,org.igniterealtime.openfire,xmppserver,BIT-openfire-2023-32315,HIGH,4.2.0,4.2.0,,4.2.0,1512676623000,1512676623000,,2023-05-23T19:54:30Z,False,45801281152,GHSA-gw42-f939-fhvm,"BIT-openfire-2023-32315, CVE-2023-32315"
org.igniterealtime.openfire:xmppserver,org.igniterealtime.openfire,xmppserver,CVE-2019-15488,MODERATE,4.2.0,4.2.0,,4.2.0,1512676623000,1512676623000,,2019-08-27T17:37:33Z,False,163745498153,GHSA-5qfv-rr79-chx5,CVE-2019-15488
org.igniterealtime.openfire:xmppserver,org.igniterealtime.openfire,xmppserver,CVE-2019-20528,MODERATE,4.2.0,4.2.0,,4.2.0,1512676623000,1512676623000,,2022-05-24T17:11:49Z,False,77260642153,GHSA-wx2w-8pqw-vp4g,CVE-2019-20528
org.igniterealtime.openfire:xmppserver,org.igniterealtime.openfire,xmppserver,CVE-2024-25420,HIGH,4.2.0,4.2.0,,4.2.0,1512676623000,1512676623000,,2024-03-26T21:30:47Z,False,19184304153,GHSA-5xvc-rwv8-86p7,CVE-2024-25420
org.igniterealtime.openfire:xmppserver,org.igniterealtime.openfire,xmppserver,CVE-2024-25421,HIGH,4.2.0,4.2.0,,4.2.0,1512676623000,1512676623000,,2024-03-26T21:30:47Z,False,19184304153,GHSA-6pwg-gg6j-5crm,CVE-2024-25421
org.http4s:http4s-blaze-server_2.13,org.http4s,http4s-blaze-server_2.13,CVE-2021-21293,HIGH,0.21.0-M1,0.21.16,1.0.0-M2,1.0.0-M40,1560821837000,1611505622000,1593111768000,2021-02-02T21:42:56Z,True,-19190408000,GHSA-xhv5-w9c5-2r2w,"CVE-2021-21293, CVE-2021-21294, GHSA-xmw9-q7x9-j5qc"
org.glassfish.main.web:web-core,org.glassfish.main.web,web-core,CVE-2024-8646,MODERATE,3.1.2,7.0.9,7.0.10,8.0.0-JDK17-M7,1329483871000,1695746823000,1698434889000,2024-09-11T15:31:12Z,True,-27633783000,GHSA-7gq2-vwq9-w8vw,CVE-2024-8646
org.graniteds:granite-core,org.graniteds,granite-core,CVE-2017-3199,HIGH,2.1.0.RC2,3.0.0.M3,,3.0.0.M3,1265376724000,1376582993000,,2022-05-13T01:28:41Z,False,78267631585,GHSA-8m35-r25c-qr56,CVE-2017-3199
org.glassfish:jakarta.faces,org.glassfish,jakarta.faces,CVE-2019-17091,MODERATE,2.3.9,2.3.9,2.3.10,4.1.1,1547763529000,1547763529000,1562744887000,2022-05-24T16:57:42Z,True,-90666575000,GHSA-rjhx-c9qh-qh8f,CVE-2019-17091
org.glassfish:mojarra-parent,org.glassfish,mojarra-parent,CVE-2020-6950,HIGH,2.3.9,2.3.13,2.3.14,4.1.1,1547763503000,1566302256000,1570194713000,2021-09-01T18:23:58Z,True,-60325925000,GHSA-rpq8-mmwh-q9hm,CVE-2020-6950
org.hibernate.validator:hibernate-validator,org.hibernate.validator,hibernate-validator,CVE-2020-10693,MODERATE,6.0.0.Alpha1,6.1.4.Final,6.1.0.Alpha1,9.0.0.Beta2,1487176036000,1587124965000,1544523526000,2021-06-04T21:36:34Z,True,-78319068000,GHSA-rmrm-75hp-phr2,CVE-2020-10693
org.hibernate.validator:hibernate-validator,org.hibernate.validator,hibernate-validator,CVE-2019-10219,MODERATE,6.1.0.Alpha1,6.1.0.Alpha5,6.0.14.Final,9.0.0.Beta2,1544523526000,1560431891000,1546613570000,2020-01-08T17:01:52Z,True,-31889342000,GHSA-m8p2-495h-ccmh,CVE-2019-10219
org.http4s:http4s-server_2.12,org.http4s,http4s-server_2.12,CVE-2020-5280,CRITICAL,0.15.0,0.10.0-M10,0.19.0-M1,0.23.27,1480563574000,1609465071000,1530797241000,2020-03-25T17:35:51Z,True,-54360510000,GHSA-66q9-f7ff-mmx6,CVE-2020-5280
org.hjson:hjson,org.hjson,hjson,CVE-2023-34620,HIGH,1.0.0,3.0.0,3.0.1,3.1.0,1429129417000,1500325184000,1692267948000,2023-06-14T15:30:38Z,True,5511310000,GHSA-5wfc-hjrc-gq87,CVE-2023-34620
org.hjson:hjson,org.hjson,hjson,CVE-2023-39685,HIGH,1.0.0,3.0.0,3.0.1,3.1.0,1429129417000,1500325184000,1692267948000,2023-09-01T12:30:44Z,True,-1303496000,GHSA-94w5-rf69-2h6c,CVE-2023-39685
org.grails:grails-core,org.grails,grails-core,CVE-2018-1000529,MODERATE,1.1-beta1,3.3.3,4.0.0.RC1,6.2.0,1228982170000,1520450662000,1555508661000,2018-10-19T16:46:01Z,True,15541100000,GHSA-q25j-gcmv-5qpp,CVE-2018-1000529
org.grails:grails-core,org.grails,grails-core,CVE-2019-12728,HIGH,1.1-beta1,3.3.3,4.0.0.RC1,6.2.0,1228982170000,1520450662000,1555508661000,2022-05-24T16:47:09Z,True,-97902168000,GHSA-pmxf-4v8c-rwr7,CVE-2019-12728
org.glassfish.main.orb:orb-connector,org.glassfish.main.orb,orb-connector,CVE-2023-5763,MODERATE,5.0,7.0.0-M10,7.0.0,8.0.0-JDK17-M7,1504879356000,1668989298000,1670961090000,2023-11-03T09:32:49Z,True,-28042879000,GHSA-2mw4-wj8c-7f93,CVE-2023-5763
org.hibernate:hibernate-core,org.hibernate,hibernate-core,CVE-2020-25638,HIGH,3.3.0.CR1,5.3.19.Final,5.4.0.CR1,6.2.31.Final,1222461611000,1605044267000,1542291904000,2022-02-09T22:57:29Z,True,-102155545000,GHSA-j8jw-g6fq-mp7h,CVE-2020-25638
org.hibernate:hibernate-core,org.hibernate,hibernate-core,CVE-2019-14900,MODERATE,3.3.0.CR1,5.5.0.Alpha1,5.4.0.CR1,6.2.31.Final,1222461611000,1619785538000,1542291904000,2022-02-10T23:05:04Z,True,-102242400000,GHSA-8grg-q944-cch5,CVE-2019-14900
org.hornetq:hornetq-server,org.hornetq,hornetq-server,CVE-2017-12174,HIGH,2.3.0.BETA2,2.3.25.Final,2.4.0.Final,2.4.9.Final,1353522482000,1421941672000,1387181030000,2022-05-13T01:11:53Z,True,-265223283000,GHSA-gc96-h5pr-839j,CVE-2017-12174
org.igniterealtime.openfire:parent,org.igniterealtime.openfire,parent,CVE-2019-20526,MODERATE,4.2.0,4.2.0,,4.2.0,1512678401000,1512678401000,,2022-05-24T17:11:57Z,False,77260647628,GHSA-5cg5-7vw6-jw4r,CVE-2019-20526
org.igniterealtime.openfire:parent,org.igniterealtime.openfire,parent,CVE-2019-20527,MODERATE,4.2.0,4.2.0,,4.2.0,1512678401000,1512678401000,,2022-05-24T17:11:57Z,False,77260647628,GHSA-22c6-3h88-26m3,CVE-2019-20527
org.igniterealtime.openfire:parent,org.igniterealtime.openfire,parent,CVE-2019-18393,MODERATE,4.2.0,4.2.0,,4.2.0,1512678401000,1512678401000,,2022-05-24T16:59:50Z,False,77261374629,GHSA-59h8-h34r-q9cv,CVE-2019-18393
org.igniterealtime.openfire:parent,org.igniterealtime.openfire,parent,CVE-2019-20525,MODERATE,4.2.0,4.2.0,,4.2.0,1512678401000,1512678401000,,2022-05-24T17:11:57Z,False,77260647629,GHSA-h2mq-p9r5-wh94,CVE-2019-20525
org.igniterealtime.openfire:parent,org.igniterealtime.openfire,parent,CVE-2019-20366,MODERATE,4.2.0,4.2.0,,4.2.0,1512678401000,1512678401000,,2022-05-24T22:01:17Z,False,77243287629,GHSA-m6pr-xcrm-4qqp,CVE-2019-20366
org.igniterealtime.openfire:parent,org.igniterealtime.openfire,parent,CVE-2019-18394,CRITICAL,4.2.0,4.2.0,,4.2.0,1512678401000,1512678401000,,2022-05-24T16:59:50Z,False,77261374629,GHSA-mfjw-x4q4-69p9,CVE-2019-18394
org.hudsonci.lib.guava:guava,org.hudsonci.lib.guava,guava,CGA-8223-gxg7-8cjf,MODERATE,14.0.1-h-1,14.0.1-h-3,,14.0.1-h-3,1432756799000,1447101611000,,2020-06-15T20:35:11Z,False,138419654128,GHSA-mvr2-9pj6-7w5j,"CGA-8223-gxg7-8cjf, CVE-2018-10237"
org.glassfish:javax.faces,org.glassfish,javax.faces,CVE-2019-17091,MODERATE,2.1.2,2.2.8-35,2.3.0-m01,2.2.8-35,1313114161000,1571278946000,1420559932000,2022-05-24T16:57:42Z,False,-232851530000,GHSA-rjhx-c9qh-qh8f,CVE-2019-17091
