combined_name,group_id,artifact_id,cve_id,severity,start_version,end_version,patched_version,latest_version,start_version_timestamp,end_version_timestamp,patched_version_timestamp,cve_publish_date,cve_patched,cve_duration,api_id,api_aliases,github_url,github_api_url,github_owner,github_repo
org.springframework.integration:spring-integration-zip,org.springframework.integration,spring-integration-zip,CVE-2021-22114,MODERATE,1.0.0.RELEASE,1.0.3.RELEASE,1.0.4.RELEASE,6.3.3,1498080758000,1590513040000,1614379303000,2022-03-18T17:40:44Z,True,-33245941000,GHSA-vw83-h3mq-3qwj,CVE-2021-22114,https://github.com/spring-projects/spring-integration-extensions,https://api.github.com/repos/spring-projects/spring-integration-extensions,spring-projects,spring-integration-extensions
org.springframework.integration:spring-integration-zip,org.springframework.integration,spring-integration-zip,CVE-2018-1261,MODERATE,1.0.0.RELEASE,1.0.0.RELEASE,1.0.1.RELEASE,6.3.3,1498080758000,1498080758000,1525358658000,2018-10-18T18:05:46Z,True,-14527288000,GHSA-m9jm-rhrm-gcxj,CVE-2018-1261,https://github.com/spring-projects/spring-integration-extensions,https://api.github.com/repos/spring-projects/spring-integration-extensions,spring-projects,spring-integration-extensions
org.springframework.integration:spring-integration-zip,org.springframework.integration,spring-integration-zip,CVE-2018-1263,MODERATE,1.0.0.RELEASE,1.0.1.RELEASE,1.0.2.RELEASE,6.3.3,1498080758000,1525358658000,1525971434000,2022-05-13T01:07:04Z,True,-126432590000,GHSA-87vg-5pgx-pggh,CVE-2018-1263,https://github.com/spring-projects/spring-integration-extensions,https://api.github.com/repos/spring-projects/spring-integration-extensions,spring-projects,spring-integration-extensions
org.springframework.cloud:spring-cloud-openfeign-core,org.springframework.cloud,spring-cloud-openfeign-core,CVE-2021-22044,HIGH,2.2.0.RELEASE,3.0.4,2.1.5.RELEASE,4.1.3,1574763217000,1632235083000,1580507570000,2022-05-24T19:19:03Z,True,-72912373000,GHSA-pf94-6v2v-cm3j,CVE-2021-22044,https://github.com/spring-cloud/spring-cloud-openfeign/spring-cloud-openfeign-core,https://api.github.com/repos/spring-cloud/spring-cloud-openfeign,spring-cloud,spring-cloud-openfeign
org.springframework.data:spring-data-jpa,org.springframework.data,spring-data-jpa,CVE-2019-3797,MODERATE,1.0.0.RELEASE,2.1.5.RELEASE,1.11.20.RELEASE,3.3.3,1311288678000,1550048842000,1554133614000,2019-05-14T04:02:35Z,True,-3672941000,GHSA-jgmr-wrwx-mgfj,CVE-2019-3797,https://github.com/SpringSource/spring-data-jpa,https://api.github.com/repos/SpringSource/spring-data-jpa,SpringSource,spring-data-jpa
org.springframework.data:spring-data-jpa,org.springframework.data,spring-data-jpa,CVE-2016-6652,MODERATE,1.0.0.RELEASE,1.9.5.RELEASE,1.9.6.RELEASE,3.3.3,1311288678000,1474388151000,1475146025000,2022-05-17T02:37:09Z,True,-177609004000,GHSA-xr4v-28rm-pvgw,CVE-2016-6652,https://github.com/SpringSource/spring-data-jpa,https://api.github.com/repos/SpringSource/spring-data-jpa,SpringSource,spring-data-jpa
org.springframework.data:spring-data-jpa,org.springframework.data,spring-data-jpa,CVE-2019-3802,MODERATE,1.0.0.RELEASE,1.11.21.RELEASE,2.1.8.RELEASE,3.3.3,1311288678000,1557488376000,1557747311000,2019-06-04T15:42:15Z,True,-1915624000,GHSA-xggx-fx6w-v7ch,CVE-2019-3802,https://github.com/SpringSource/spring-data-jpa,https://api.github.com/repos/SpringSource/spring-data-jpa,SpringSource,spring-data-jpa
org.testng:testng,org.testng,testng,CVE-2022-4065,HIGH,6.13,7.6.1,7.7.0,7.10.2,1511726820000,1655781460000,1670323760000,2022-11-19T21:30:25Z,True,1430335000,GHSA-rc2q-x9mf-w3vf,CVE-2022-4065,http://github.com/cbeust/testng,https://api.github.com/repos/cbeust/testng,cbeust,testng
org.springframework.cloud:spring-cloud-function-context,org.springframework.cloud,spring-cloud-function-context,CVE-2022-22963,CRITICAL,1.0.0.RELEASE,3.2.2,3.2.3,4.1.3,1529317618000,1645028119000,1648550821000,2022-04-03T00:00:59Z,True,-393238000,GHSA-6v73-fgf6-w5j7,CVE-2022-22963,https://github.com/spring-cloud/spring-cloud-build/spring-cloud-function-parent/spring-cloud-function-context,https://api.github.com/repos/spring-cloud/spring-cloud-build,spring-cloud,spring-cloud-build
org.springframework.hateoas:spring-hateoas,org.springframework.hateoas,spring-hateoas,CVE-2023-34036,MODERATE,0.1.0.RELEASE,2.1.0,1.12.11,2.3.2,1342699195000,1683837549000,1636637876000,2023-07-17T12:30:32Z,True,-52959156000,GHSA-7m5c-fgwf-mwph,CVE-2023-34036,https://github.com/SpringSource/spring-hateoas,https://api.github.com/repos/SpringSource/spring-hateoas,SpringSource,spring-hateoas
org.typelevel:grackle-core_sjs1_3,org.typelevel,grackle-core_sjs1_3,CVE-2023-50730,HIGH,0.15.0,0.17.2,0.18.0,0.20.0,1697120029000,1702634206000,1702932437000,2023-12-18T23:26:52Z,True,-9575000,GHSA-g56x-7j6w-g8r8,CVE-2023-50730,https://github.com/typelevel/grackle,https://api.github.com/repos/typelevel/grackle,typelevel,grackle
org.springframework.session:spring-session-core,org.springframework.session,spring-session-core,CVE-2023-20866,MODERATE,3.0.0,3.0.0,2.7.1,3.3.2,1669130974000,1669130974000,1679404705000,2023-04-13T21:30:27Z,True,-2016722000,GHSA-r7qr-f43m-pxfr,CVE-2023-20866,https://github.com/spring-projects/spring-session,https://api.github.com/repos/spring-projects/spring-session,spring-projects,spring-session
org.springframework.security:spring-security-oauth2-jose,org.springframework.security,spring-security-oauth2-jose,CVE-2018-15801,HIGH,5.1.0.RELEASE,5.1.1.RELEASE,5.0.9.RELEASE,6.3.3,1537537554000,1539632722000,1539634689000,2018-12-20T22:01:31Z,True,-5708602000,GHSA-27xw-p8v6-9jjr,CVE-2018-15801,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-core,org.springframework.security,spring-security-core,CVE-2017-4995,HIGH,4.2.0.RELEASE,4.2.2.RELEASE,4.1.4.RELEASE,6.3.3,1478741467000,1488440253000,1482340617000,2022-05-13T01:02:16Z,True,-170063119000,GHSA-vhrg-v3cv-p247,CVE-2017-4995,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-core,org.springframework.security,spring-security-core,CVE-2018-15801,HIGH,5.1.0.RELEASE,5.1.1.RELEASE,5.0.9.RELEASE,6.3.3,1537537426000,1539632482000,1539634565000,2018-12-20T22:01:31Z,True,-5708726000,GHSA-27xw-p8v6-9jjr,CVE-2018-15801,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-core,org.springframework.security,spring-security-core,CVE-2018-1199,MODERATE,4.1.0.RELEASE,5.0.0.RELEASE,3.2.10.RELEASE,6.3.3,1462446729000,1511813286000,1482438614000,2018-10-17T20:01:54Z,True,-57367900000,GHSA-v596-fwhq-8x48,CVE-2018-1199,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-core,org.springframework.security,spring-security-core,CVE-2019-3795,MODERATE,4.2.0.RELEASE,5.1.4.RELEASE,4.1.4.RELEASE,6.3.3,1478741467000,1550080442000,1482340617000,2019-04-16T15:10:59Z,True,-73086842000,GHSA-v2r2-7qm7-jj6v,CVE-2019-3795,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-core,org.springframework.security,spring-security-core,CVE-2020-5407,HIGH,5.2.0.RELEASE,5.2.3.RELEASE,5.1.7.RELEASE,6.3.3,1569879007000,1585760898000,1572898333000,2020-06-05T16:13:29Z,True,-18475276000,GHSA-48rw-j489-928m,CVE-2020-5407,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-core,org.springframework.security,spring-security-core,CVE-2021-22119,HIGH,5.2.0.RELEASE,5.5.0,5.1.7.RELEASE,6.3.3,1569879007000,1621314784000,1572898333000,2021-07-02T18:33:34Z,True,-52352481000,GHSA-w9jg-gvgr-354m,CVE-2021-22119,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-core,org.springframework.security,spring-security-core,CVE-2022-31692,CRITICAL,5.6.0,5.7.4,5.2.14.RELEASE,6.3.3,1636995336000,1666034544000,1640004009000,2022-11-01T12:00:37Z,True,-27300028000,GHSA-mmmh-wcxm-2wr4,CVE-2022-31692,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-core,org.springframework.security,spring-security-core,CVE-2024-22234,HIGH,6.1.0,6.1.6,5.8.4,6.3.3,1684165328000,1702918808000,1687189676000,2024-02-20T09:30:30Z,True,-21231754000,GHSA-w3w6-26f2-p474,CVE-2024-22234,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-core,org.springframework.security,spring-security-core,CVE-2024-38810,MODERATE,6.3.0,6.3.1,5.8.13,6.3.3,1716222455000,1718641051000,1718639077000,2024-08-20T06:31:36Z,True,-5496419000,GHSA-hmqf-wpq9-jq83,CVE-2024-38810,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-core,org.springframework.security,spring-security-core,CVE-2023-20862,MODERATE,5.7.0,5.7.7,5.6.4,6.3.3,1652720778000,1676992010000,1652721576000,2023-04-19T21:30:26Z,True,-29218250000,GHSA-x873-6rgc-94jc,CVE-2023-20862,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-core,org.springframework.security,spring-security-core,CVE-2022-22976,MODERATE,5.2.0.RELEASE,5.4.11,5.1.7.RELEASE,6.3.3,1569879007000,1679336895000,1572898333000,2022-05-20T00:00:38Z,True,-80106505000,GHSA-wx54-3278-m5g4,CVE-2022-22976,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework:spring-messaging,org.springframework,spring-messaging,CVE-2022-22971,MODERATE,4.0.0.RELEASE,5.2.21.RELEASE,5.3.20,6.1.12,1386834617000,1649846747000,1652254201000,2022-05-13T00:00:29Z,True,-145828000,GHSA-rqph-vqwm-22vc,CVE-2022-22971,https://github.com/SpringSource/spring-framework,https://api.github.com/repos/SpringSource/spring-framework,SpringSource,spring-framework
org.springframework.security:spring-security-oauth2-client,org.springframework.security,spring-security-oauth2-client,CVE-2022-31690,HIGH,5.0.0.RELEASE,5.4.11,5.6.9,6.3.3,1511813389000,1679336924000,1667231978000,2022-11-01T12:00:37Z,True,-72059000,GHSA-32vj-v39g-jh23,CVE-2022-31690,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-oauth2-client,org.springframework.security,spring-security-oauth2-client,CVE-2021-22119,HIGH,5.2.0.RELEASE,5.5.0,5.1.7.RELEASE,6.3.3,1569879165000,1621314785000,1572898413000,2021-07-02T18:33:34Z,True,-52352401000,GHSA-w9jg-gvgr-354m,CVE-2021-22119,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.cloud:spring-cloud-gateway,org.springframework.cloud,spring-cloud-gateway,CVE-2022-22947,CRITICAL,1.0.0.RELEASE,3.0.6,3.1.1,4.1.5,1511312147000,1639588247000,1645117704000,2022-03-04T00:00:15Z,True,-1234311000,GHSA-3gx9-37ww-9qw6,CVE-2022-22947,https://github.com/spring-cloud-incubator/spring-cloud-gateway,https://api.github.com/repos/spring-cloud-incubator/spring-cloud-gateway,spring-cloud-incubator,spring-cloud-gateway
org.typelevel:grackle-core_2.13,org.typelevel,grackle-core_2.13,CVE-2023-50730,HIGH,0.15.0,0.17.2,0.18.0,0.20.0,1697120028000,1702634202000,1702932465000,2023-12-18T23:26:52Z,True,-9547000,GHSA-g56x-7j6w-g8r8,CVE-2023-50730,https://github.com/typelevel/grackle,https://api.github.com/repos/typelevel/grackle,typelevel,grackle
org.springframework.credhub:spring-credhub-core,org.springframework.credhub,spring-credhub-core,CVE-2018-15795,HIGH,1.0.0.RELEASE,1.0.1.RELEASE,2.0.0.RELEASE,3.3.0,1513036656000,1522101698000,1547070084000,2018-11-29T21:30:30Z,True,3543054000,GHSA-q3jg-4c82-j4xh,CVE-2018-15795,https://github.com/spring-projects/spring-credhub,https://api.github.com/repos/spring-projects/spring-credhub,spring-projects,spring-credhub
org.springframework:spring-framework-bom,org.springframework,spring-framework-bom,CVE-2020-5421,MODERATE,4.0.0.RELEASE,5.2.8.RELEASE,5.2.9.RELEASE,6.1.12,1386834621000,1595321968000,1600159966000,2021-04-30T17:29:51Z,True,-19643825000,GHSA-rv39-3qh7-9v7w,CVE-2020-5421,https://github.com/SpringSource/spring-framework,https://api.github.com/repos/SpringSource/spring-framework,SpringSource,spring-framework
org.springframework.cloud:spring-cloud-gateway,org.springframework.cloud,spring-cloud-gateway,CVE-2021-22051,MODERATE,2.2.0.RELEASE,2.2.10.RELEASE,2.1.5.RELEASE,4.1.5,1574763953000,1635968777000,1580508300000,2021-11-10T19:45:02Z,True,-56065202000,GHSA-2r2v-q399-qq93,CVE-2021-22051,https://github.com/spring-cloud/spring-cloud-gateway,https://api.github.com/repos/spring-cloud/spring-cloud-gateway,spring-cloud,spring-cloud-gateway
org.springframework:spring-web,org.springframework,spring-web,CVE-2021-22118,HIGH,5.2.0.RELEASE,5.2.14.RELEASE,5.1.11.RELEASE,6.1.12,1569837165000,1618315430000,1572682317000,2022-05-24T19:03:28Z,True,-80736691000,GHSA-gfwj-fwqj-fp3v,CVE-2021-22118,https://github.com/spring-projects/spring-framework,https://api.github.com/repos/spring-projects/spring-framework,spring-projects,spring-framework
org.springframework:spring-web,org.springframework,spring-web,CVE-2018-11039,MODERATE,4.3.0.RELEASE,5.0.6.RELEASE,4.2.7.RELEASE,6.1.12,1465550171000,1525770553000,1467629486000,2018-10-16T17:35:54Z,True,-72081868000,GHSA-9gcm-f4x3-8jpw,CVE-2018-11039,https://github.com/spring-projects/spring-framework,https://api.github.com/repos/spring-projects/spring-framework,spring-projects,spring-framework
org.thymeleaf:thymeleaf-spring5,org.thymeleaf,thymeleaf-spring5,CVE-2021-43466,CRITICAL,3.0.3.M1,3.0.12.RELEASE,3.0.13.RELEASE,3.1.2.RELEASE,1483577160000,1608511041000,1638147230000,2021-11-10T19:52:33Z,True,1573277000,GHSA-qcj6-jqrg-4wp2,CVE-2021-43466,scm:git:git@github.com:thymeleaf/thymeleaf-spring.git,,,
org.springframework:spring,org.springframework,spring,CVE-2023-20860,CRITICAL,5.3.0,5.3.25,5.2.11.RELEASE,5.3.39,1603813685000,1673438721000,1604994639000,2023-03-28T00:34:28Z,True,-74969029000,GHSA-7phw-cxx7-q9vq,CVE-2023-20860,https://github.com/spring-projects/spring-framework,https://api.github.com/repos/spring-projects/spring-framework,spring-projects,spring-framework
org.typelevel:grackle-core_sjs1_2.13,org.typelevel,grackle-core_sjs1_2.13,CVE-2023-50730,HIGH,0.15.0,0.17.2,0.18.0,0.20.0,1697120028000,1702634204000,1702932431000,2023-12-18T23:26:52Z,True,-9581000,GHSA-g56x-7j6w-g8r8,CVE-2023-50730,https://github.com/typelevel/grackle,https://api.github.com/repos/typelevel/grackle,typelevel,grackle
org.springframework:spring-webflux,org.springframework,spring-webflux,CVE-2020-5397,MODERATE,5.2.0.RELEASE,5.2.2.RELEASE,5.1.11.RELEASE,6.1.12,1569837356000,1575368421000,1572682333000,2020-01-21T20:59:33Z,True,-6958040000,GHSA-7pm4-g2qj-j85x,CVE-2020-5397,https://github.com/spring-projects/spring-framework,https://api.github.com/repos/spring-projects/spring-framework,spring-projects,spring-framework
org.springframework.graphql:spring-graphql,org.springframework.graphql,spring-graphql,CVE-2023-34047,LOW,1.1.0,1.2.2,1.0.4,1.3.2,1669122099000,1689691360000,1679398510000,2023-09-20T12:30:22Z,True,-15814512000,GHSA-frqc-f2h8-fjvf,CVE-2023-34047,https://github.com/spring-projects/spring-graphql,https://api.github.com/repos/spring-projects/spring-graphql,spring-projects,spring-graphql
org.springframework:spring-webflux,org.springframework,spring-webflux,CVE-2020-5398,HIGH,5.0.0.RELEASE,5.2.2.RELEASE,5.1.13.RELEASE,6.1.12,1506600930000,1575368421000,1578992647000,2020-01-21T20:59:09Z,True,-647702000,GHSA-8wx2-9q48-vm9r,CVE-2020-5398,https://github.com/spring-projects/spring-framework,https://api.github.com/repos/spring-projects/spring-framework,spring-projects,spring-framework
org.springframework:spring-webflux,org.springframework,spring-webflux,CVE-2022-22965,CRITICAL,5.0.0.RELEASE,5.3.17,5.3.18,6.1.12,1506600930000,1647516148000,1648719619000,2022-03-31T18:30:50Z,True,-31831000,GHSA-36p3-wjmg-h94x,CVE-2022-22965,https://github.com/spring-projects/spring-framework,https://api.github.com/repos/spring-projects/spring-framework,spring-projects,spring-framework
org.springframework.data:spring-data-rest-core,org.springframework.data,spring-data-rest-core,CVE-2017-8046,CRITICAL,1.0.0.RELEASE,2.6.8.RELEASE,3.0.1.RELEASE,4.3.3,1350328762000,1507740064000,1509111649000,2022-05-13T01:02:43Z,True,-143292114000,GHSA-9qf9-28h9-hqcj,CVE-2017-8046,http://github.com/SpringSource/spring-data-rest,https://api.github.com/repos/SpringSource/spring-data-rest,SpringSource,spring-data-rest
org.springframework:spring,org.springframework,spring,CVE-2021-22096,MODERATE,5.2.0.RELEASE,5.2.17.RELEASE,5.3.11,5.3.39,1569837621000,1631694885000,1634205135000,2022-05-24T19:19:04Z,True,-19214809000,GHSA-rfmp-97jj-h8m6,CVE-2021-22096,https://github.com/spring-projects/spring-framework,https://api.github.com/repos/spring-projects/spring-framework,spring-projects,spring-framework
org.springframework.security:spring-security-config,org.springframework.security,spring-security-config,CVE-2023-34034,CRITICAL,5.6.0,5.6.11,5.2.14.RELEASE,6.3.3,1636995344000,1687193181000,1640003997000,2023-07-19T15:30:26Z,True,-49776629000,GHSA-3h6f-g5f3-gc4w,CVE-2023-34034,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.security:spring-security-config,org.springframework.security,spring-security-config,CVE-2023-34042,MODERATE,6.1.1,6.1.3,5.6.11,6.3.3,1687189252000,1692641330000,1687193181000,2024-02-06T00:30:25Z,True,-19986244000,GHSA-9gp8-6cg8-7h34,CVE-2023-34042,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.integration:spring-integration-core,org.springframework.integration,spring-integration-core,CVE-2020-5413,CRITICAL,4.3.0.RELEASE,5.3.1.RELEASE,4.2.9.RELEASE,6.3.3,1465844826000,1591814424000,1469485649000,2020-08-05T14:53:06Z,True,-127153537000,GHSA-86qr-9vqc-pgc6,CVE-2020-5413,https://github.com/spring-projects/spring-integration,https://api.github.com/repos/spring-projects/spring-integration,spring-projects,spring-integration
org.springframework.security:spring-security-config,org.springframework.security,spring-security-config,CVE-2023-34035,HIGH,6.0.0,6.0.4,5.7.6,6.3.3,1669045363000,1687191108000,1671464705000,2023-07-18T18:30:36Z,True,-18240331000,GHSA-4vpr-xfrp-cj64,CVE-2023-34035,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.typelevel:grackle-core_native0.4_2.13,org.typelevel,grackle-core_native0.4_2.13,CVE-2023-50730,HIGH,0.15.0,0.17.2,0.18.0,0.20.0,1697120028000,1702634203000,1702932433000,2023-12-18T23:26:52Z,True,-9579000,GHSA-g56x-7j6w-g8r8,CVE-2023-50730,https://github.com/typelevel/grackle,https://api.github.com/repos/typelevel/grackle,typelevel,grackle
org.springframework:spring-webmvc,org.springframework,spring-webmvc,CVE-2023-34053,HIGH,6.0.0,6.0.13,5.3.25,6.1.12,1668596646000,1697104307000,1673438719000,2023-11-28T09:30:27Z,True,-27725108000,GHSA-v94h-hvhg-mf9h,CVE-2023-34053,https://github.com/spring-projects/spring-framework,https://api.github.com/repos/spring-projects/spring-framework,spring-projects,spring-framework
org.springframework:spring-webmvc,org.springframework,spring-webmvc,CVE-2020-5397,MODERATE,5.2.0.RELEASE,5.2.2.RELEASE,5.1.11.RELEASE,6.1.12,1569837344000,1575368404000,1572682337000,2020-01-21T20:59:33Z,True,-6958036000,GHSA-7pm4-g2qj-j85x,CVE-2020-5397,https://github.com/spring-projects/spring-framework,https://api.github.com/repos/spring-projects/spring-framework,spring-projects,spring-framework
org.springframework:spring-webmvc,org.springframework,spring-webmvc,CVE-2020-5398,HIGH,5.0.0.RELEASE,5.2.2.RELEASE,4.3.12.RELEASE,6.1.12,1506600936000,1575368404000,1507645201000,2020-01-21T20:59:09Z,True,-71995148000,GHSA-8wx2-9q48-vm9r,CVE-2020-5398,https://github.com/spring-projects/spring-framework,https://api.github.com/repos/spring-projects/spring-framework,spring-projects,spring-framework
org.torpedoquery:org.torpedoquery,org.torpedoquery,org.torpedoquery,CVE-2019-11343,CRITICAL,1.2.0,2.5.2,2.5.3,2.6.0,1320889224000,1550246014000,1570823298000,2022-02-10T20:47:29Z,True,-73702751000,GHSA-j7m2-58wv-9v79,CVE-2019-11343,https://github.com/xjodoin/torpedoquery,https://api.github.com/repos/xjodoin/torpedoquery,xjodoin,torpedoquery
org.springframework.security:spring-security-oauth2-authorization-server,org.springframework.security,spring-security-oauth2-authorization-server,CVE-2024-22258,MODERATE,0.2.0,1.1.5,1.2.3,1.2.6,1629333875000,1708442582000,1710861890000,2024-03-20T15:32:28Z,True,-86858000,GHSA-x637-x8p3-5p22,CVE-2024-22258,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.springframework.webflow:spring-webflow,org.springframework.webflow,spring-webflow,CVE-2017-4971,MODERATE,2.4.0.RELEASE,2.4.4.RELEASE,2.4.5.RELEASE,3.0.0,1401419782000,1469045880000,1496244289000,2022-05-13T01:45:59Z,True,-156162070000,GHSA-fg9w-cffm-pmh2,CVE-2017-4971,https://github.com/SpringSource/spring-webflow,https://api.github.com/repos/SpringSource/spring-webflow,SpringSource,spring-webflow
org.typelevel:grackle-core_3,org.typelevel,grackle-core_3,CVE-2023-50730,HIGH,0.15.0,0.17.2,0.18.0,0.20.0,1697120028000,1702634206000,1702932445000,2023-12-18T23:26:52Z,True,-9567000,GHSA-g56x-7j6w-g8r8,CVE-2023-50730,https://github.com/typelevel/grackle,https://api.github.com/repos/typelevel/grackle,typelevel,grackle
org.springframework.security:spring-security-bom,org.springframework.security,spring-security-bom,CVE-2021-22112,HIGH,3.2.0.RELEASE,5.4.3,5.2.9.RELEASE,6.3.3,1387222464000,1613088611000,1613065930000,2021-05-10T15:22:39Z,True,-7594229000,GHSA-gq28-h5vg-8prx,CVE-2021-22112,https://github.com/spring-projects/spring-security,https://api.github.com/repos/spring-projects/spring-security,spring-projects,spring-security
org.webjars.bower:angular,org.webjars.bower,angular,CVE-2024-21490,HIGH,1.3.14,1.8.3,1.3.0-beta.19,1.8.3,1426011039000,1672764182000,1441070314000,2024-02-10T06:30:19Z,False,-266476305000,GHSA-4w4v-5hc9-xrr2,CVE-2024-21490,https://github.com/angular/bower-angular,https://api.github.com/repos/angular/bower-angular,angular,bower-angular
org.vivoweb:vitro-project,org.vivoweb,vitro-project,CVE-2019-6986,HIGH,1.9.0-alpha-1,1.10.0,1.11.0,1.15.0,1466717127000,1530921907000,1571642587000,2022-05-13T01:22:47Z,True,-80762380000,GHSA-hgq9-q8g2-3jmg,CVE-2019-6986,git@github.com:vivo-project/Vitro.git,,,
org.webjars.npm:bootstrap,org.webjars.npm,bootstrap,CVE-2024-6531,MODERATE,4.0.0,4.6.2,3.4.0,5.3.3,1516304183000,1658392228000,1544755933000,2024-07-11T18:31:14Z,True,-175966741000,GHSA-vc8w-jr9v-vj7f,CVE-2024-6531,https://github.com/twbs/bootstrap,https://api.github.com/repos/twbs/bootstrap,twbs,bootstrap
org.webjars.npm:dicer,org.webjars.npm,dicer,CVE-2022-24434,HIGH,0.2.5,0.3.0,,0.3.0,1534386723000,1584848188000,,2022-05-21T00:00:25Z,False,77582207730,GHSA-wm7h-9275-46v2,CVE-2022-24434,https://github.com/mscdex/dicer,https://api.github.com/repos/mscdex/dicer,mscdex,dicer
org.webjars.npm:bootstrap,org.webjars.npm,bootstrap,CVE-2024-6484,MODERATE,3.3.5,3.4.1,4.0.0-alpha.2,5.3.3,1434651815000,1550231539000,1449654442000,2024-07-11T18:31:14Z,True,-271068232000,GHSA-9mvj-f7w8-pvh2,CVE-2024-6484,https://github.com/twbs/bootstrap,https://api.github.com/repos/twbs/bootstrap,twbs,bootstrap
org.webjars.npm:jquery,org.webjars.npm,jquery,CVE-2015-9251,MODERATE,1.11.3,1.8.2,1.12.2,4.0.0-beta.2,1433317750000,1637354827000,1458240328000,2018-01-22T13:32:06Z,True,-58387598000,GHSA-rmxg-73gg-4p98,CVE-2015-9251,https://github.com/jquery/jquery,https://api.github.com/repos/jquery/jquery,jquery,jquery
org.webjars.npm:jquery,org.webjars.npm,jquery,BIT-drupal-2020-11023,MODERATE,1.11.3,1.8.2,3.5.0,4.0.0-beta.2,1433317750000,1637354827000,1586740850000,2020-04-29T22:19:14Z,True,-1457904000,GHSA-jpcq-cgw6-v4j6,"BIT-drupal-2020-11023, CVE-2020-11023",https://github.com/jquery/jquery,https://api.github.com/repos/jquery/jquery,jquery,jquery
org.webjars.npm:jquery,org.webjars.npm,jquery,BIT-drupal-2020-11022,MODERATE,1.11.3,1.8.2,3.5.0,4.0.0-beta.2,1433317750000,1637354827000,1586740850000,2020-04-29T22:18:55Z,True,-1457885000,GHSA-gxr4-xjj5-5px2,"BIT-drupal-2020-11022, CVE-2020-11022",https://github.com/jquery/jquery,https://api.github.com/repos/jquery/jquery,jquery,jquery
org.webjars.npm:jquery,org.webjars.npm,jquery,CVE-2019-11358,MODERATE,1.11.3,1.8.2,3.4.0,4.0.0-beta.2,1433317750000,1637354827000,1554936855000,2019-04-26T16:29:11Z,True,-1359296000,GHSA-6c3j-c64m-qhgq,"CVE-2019-11358, SNYK-JS-JQUERY-174006",https://github.com/jquery/jquery,https://api.github.com/repos/jquery/jquery,jquery,jquery
org.webjars.npm:jquery,org.webjars.npm,jquery,CVE-2012-6708,MODERATE,1.7.3,1.8.2,2.1.0,4.0.0-beta.2,1496870260000,1637354827000,1514523798000,2020-09-01T16:41:46Z,True,-84454708000,GHSA-2pqj-h3vj-pqgw,CVE-2012-6708,https://github.com/UncoolAJ86/node-jquery,https://api.github.com/repos/UncoolAJ86/node-jquery,UncoolAJ86,node-jquery
org.webjars.npm:jquery,org.webjars.npm,jquery,CVE-2020-7656,MODERATE,1.7.3,1.8.2,2.1.0,4.0.0-beta.2,1496870260000,1637354827000,1514523798000,2020-05-20T16:18:01Z,True,-75467683000,GHSA-q4m3-2j7h-f7xw,"CVE-2020-7656, SNYK-JS-JQUERY-569619",https://github.com/UncoolAJ86/node-jquery,https://api.github.com/repos/UncoolAJ86/node-jquery,UncoolAJ86,node-jquery
