target_dependency,dependent_library,version,release_timestamp
org.opensearch.plugin:repository-azure,2.9.0,io.projectreactor.netty:reactor-netty,1.1.8,1690227249000,2023-07-24
org.opensearch.plugin:repository-azure,1.3.14,io.projectreactor.netty:reactor-netty,1.0.39,1702412268000,2023-12-12
org.opensearch.plugin:repository-azure,2.10.0,io.projectreactor.netty:reactor-netty,1.1.8,1695679052000,2023-09-25
org.opensearch.plugin:repository-azure,2.11.1,io.projectreactor.netty:reactor-netty,1.1.8,1701387707000,2023-11-30
fr.ght1pc9kc:scraphead-spring,1.3.2,io.projectreactor.netty:reactor-netty,,1667311138000,2022-11-01
fr.ght1pc9kc:scraphead-spring,1.3.1,io.projectreactor.netty:reactor-netty,,1662204429000,2022-09-03
fr.ght1pc9kc:scraphead-spring,1.3.5,io.projectreactor.netty:reactor-netty,,1687022761000,2023-06-17
fr.ght1pc9kc:scraphead-spring,1.3.3,io.projectreactor.netty:reactor-netty,,1669152724000,2022-11-22
fr.ght1pc9kc:scraphead-spring,1.4.0,io.projectreactor.netty:reactor-netty,,1690654845000,2023-07-29
fr.ght1pc9kc:scraphead-spring,1.3.0,io.projectreactor.netty:reactor-netty,,1661893845000,2022-08-30
fr.ght1pc9kc:scraphead-spring,1.3.4,io.projectreactor.netty:reactor-netty,,1685209666000,2023-05-27
fr.ght1pc9kc:scraphead-spring,1.4.1,io.projectreactor.netty:reactor-netty,,1693123178000,2023-08-27
com.tencent.trpc:trpc-proto-standard,1.1.3-PRE,io.projectreactor.netty:reactor-netty,,1719226296111,2024-06-24
com.tencent.trpc:trpc-proto-standard,1.1.0,io.projectreactor.netty:reactor-netty,,1703054312819,2023-12-19
com.tencent.trpc:trpc-proto-standard,1.2.0,io.projectreactor.netty:reactor-netty,,1723805349049,2024-08-16
com.tencent.trpc:trpc-proto-standard,1.3.0,io.projectreactor.netty:reactor-netty,,1727665440549,2024-09-29
com.tencent.trpc:trpc-proto-standard,1.1.1,io.projectreactor.netty:reactor-netty,,1705990834067,2024-01-22
com.tencent.trpc:trpc-proto-standard,1.0.0,io.projectreactor.netty:reactor-netty,,1701746027622,2023-12-04
se.swedenconnect.bankid:bankid-rp-api,1.2.1,io.projectreactor.netty:reactor-netty,,1719316749093,2024-06-25
se.swedenconnect.bankid:bankid-rp-api,1.0.0,io.projectreactor.netty:reactor-netty,,1696340732200,2023-10-03
se.swedenconnect.bankid:bankid-rp-api,1.1.2,io.projectreactor.netty:reactor-netty,,1702390216721,2023-12-12
se.swedenconnect.bankid:bankid-rp-api,1.1.3,io.projectreactor.netty:reactor-netty,,1706005575088,2024-01-23
se.swedenconnect.bankid:bankid-rp-api,1.2.0,io.projectreactor.netty:reactor-netty,,1713359333421,2024-04-17
se.swedenconnect.bankid:bankid-rp-api,1.1.0,io.projectreactor.netty:reactor-netty,,1697807815433,2023-10-20
se.swedenconnect.bankid:bankid-rp-api,1.1.1,io.projectreactor.netty:reactor-netty,,1699011029848,2023-11-03
se.swedenconnect.bankid:bankid-rp-api,1.0.2,io.projectreactor.netty:reactor-netty,,1697454425382,2023-10-16
io.sapl:sapl-jwt,2.0.1,io.projectreactor.netty:reactor-netty,,1640596329000,2021-12-27
io.sapl:sapl-jwt,2.0.0,io.projectreactor.netty:reactor-netty,,1638382545000,2021-12-01
io.micronaut.r2dbc:micronaut-data-r2dbc,1.1.1,io.projectreactor.netty:reactor-netty,1.0.4,1615823689000,2021-03-15
io.micronaut.r2dbc:micronaut-data-r2dbc,1.0.0.M2,io.projectreactor.netty:reactor-netty,1.0.1,1605276243000,2020-11-13
io.micronaut.r2dbc:micronaut-data-r2dbc,1.0.0,io.projectreactor.netty:reactor-netty,1.0.2,1610108596000,2021-01-08
io.micronaut.r2dbc:micronaut-data-r2dbc,1.0.1,io.projectreactor.netty:reactor-netty,1.0.3,1611253560000,2021-01-21
io.micronaut.r2dbc:micronaut-data-r2dbc,1.0.0.M1,io.projectreactor.netty:reactor-netty,1.0.1,1605266842000,2020-11-13
io.micronaut.r2dbc:micronaut-data-r2dbc,1.1.0,io.projectreactor.netty:reactor-netty,1.0.4,1614844954000,2021-03-04
org.apache.james:mock-smtp-server,3.8.1,io.projectreactor.netty:reactor-netty,,1707690017000,2024-02-11
org.apache.james:mock-smtp-server,3.7.4,io.projectreactor.netty:reactor-netty,,1679570316000,2023-03-23
org.apache.james:mock-smtp-server,3.7.1,io.projectreactor.netty:reactor-netty,,1661511815000,2022-08-26
org.apache.james:mock-smtp-server,3.7.2,io.projectreactor.netty:reactor-netty,,1665120935000,2022-10-06
org.apache.james:mock-smtp-server,3.6.0,io.projectreactor.netty:reactor-netty,,1617684237000,2021-04-05
org.apache.james:mock-smtp-server,3.7.0,io.projectreactor.netty:reactor-netty,,1646126099000,2022-03-01
org.apache.james:mock-smtp-server,3.6.2,io.projectreactor.netty:reactor-netty,,1643192463000,2022-01-26
org.apache.james:mock-smtp-server,3.7.3,io.projectreactor.netty:reactor-netty,,1672395099000,2022-12-30
org.apache.james:mock-smtp-server,3.7.5,io.projectreactor.netty:reactor-netty,,1707727043000,2024-02-12
org.apache.james:mock-smtp-server,3.5.0,io.projectreactor.netty:reactor-netty,,1594879232000,2020-07-16
org.apache.james:mock-smtp-server,3.8.0,io.projectreactor.netty:reactor-netty,,1684306669000,2023-05-17
org.openwms:org.openwms.gateway,2.0.0,io.projectreactor.netty:reactor-netty,,1685702847000,2023-06-02
com.udaan.r2dbi:r2dbi-core,1.0.0.ALPHA,io.projectreactor.netty:reactor-netty,1.1.9,1709636703991,2024-03-05
com.rabbitmq:http-client,4.2.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1668616593000,2022-11-16
com.rabbitmq:http-client,5.1.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1690900334000,2023-08-01
com.rabbitmq:http-client,4.1.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1646728312000,2022-03-08
com.rabbitmq:http-client,5.2.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1698314145545,2023-10-26
com.rabbitmq:http-client,5.0.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1669367360000,2022-11-25
com.rabbitmq:http-client,4.1.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1646384728000,2022-03-04
com.rabbitmq:http-client,3.10.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1620222454000,2021-05-05
com.rabbitmq:http-client,3.12.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1631085560000,2021-09-08
com.rabbitmq:http-client,4.1.2,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1646754596000,2022-03-08
com.rabbitmq:http-client,3.11.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1626091671000,2021-07-12
com.rabbitmq:http-client,4.0.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1643212702000,2022-01-26
com.rabbitmq:http-client,3.9.0.RELEASE,io.projectreactor.netty:reactor-netty,1.0.0,1604917196000,2020-11-09
com.rabbitmq:http-client,3.8.0.RELEASE,io.projectreactor.netty:reactor-netty,0.9.12.RELEASE,1602599040000,2020-10-13
com.rabbitmq:http-client,3.7.0.RELEASE,io.projectreactor.netty:reactor-netty,0.9.7.RELEASE,1590588048000,2020-05-27
com.rabbitmq:http-client,3.4.0.RELEASE,io.projectreactor.netty:reactor-netty,0.8.11.RELEASE,1568290159000,2019-09-12
com.rabbitmq:http-client,3.5.0.RELEASE,io.projectreactor.netty:reactor-netty,0.9.1.RELEASE,1574260480000,2019-11-20
com.rabbitmq:http-client,3.3.0.RELEASE,io.projectreactor.netty:reactor-netty,0.8.9.RELEASE,1564044731000,2019-07-25
com.rabbitmq:http-client,3.6.1.RELEASE,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1581947482000,2020-02-17
com.rabbitmq:http-client,3.6.0.RELEASE,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1580914000000,2020-02-05
com.rabbitmq:http-client,3.2.0.RELEASE,io.projectreactor.netty:reactor-netty,0.8.5.RELEASE,1553262430000,2019-03-22
com.tencent.trpc:trpc-transport-netty,1.3.0,io.projectreactor.netty:reactor-netty,,1727665389447,2024-09-29
com.tencent.trpc:trpc-transport-netty,1.2.0,io.projectreactor.netty:reactor-netty,,1723805287048,2024-08-16
com.tencent.trpc:trpc-transport-netty,1.0.0,io.projectreactor.netty:reactor-netty,,1701745960865,2023-12-04
com.tencent.trpc:trpc-transport-netty,1.1.1,io.projectreactor.netty:reactor-netty,,1705990783145,2024-01-22
com.tencent.trpc:trpc-transport-netty,1.1.0,io.projectreactor.netty:reactor-netty,,1703054267638,2023-12-19
com.tencent.trpc:trpc-transport-netty,1.1.3-PRE,io.projectreactor.netty:reactor-netty,,1719226858203,2024-06-24
io.github.cupybara:java-langchains,0.6.1,io.projectreactor.netty:reactor-netty,${reactor.version},1689702053000,2023-07-18
io.github.cupybara:java-langchains,0.6.3,io.projectreactor.netty:reactor-netty,${reactor.version},1690618694000,2023-07-29
com.azure.spring:azure-spring-boot-starter-active-directory,3.11.0,io.projectreactor.netty:reactor-netty,1.0.11,1637848420000,2021-11-25
com.azure.spring:azure-spring-boot-starter-active-directory,3.13.0,io.projectreactor.netty:reactor-netty,1.0.14,1643164617000,2022-01-25
com.azure.spring:azure-spring-boot-starter-active-directory,3.10.0,io.projectreactor.netty:reactor-netty,1.0.11,1635848184000,2021-11-02
com.azure.spring:azure-spring-boot-starter-active-directory,3.8.0,io.projectreactor.netty:reactor-netty,1.0.9,1629944711000,2021-08-25
com.azure.spring:azure-spring-boot-starter-active-directory,3.6.1,io.projectreactor.netty:reactor-netty,1.0.8,1625214452000,2021-07-02
com.azure.spring:azure-spring-boot-starter-active-directory,3.14.0,io.projectreactor.netty:reactor-netty,1.0.14,1646116410000,2022-02-28
com.azure.spring:azure-spring-boot-starter-active-directory,3.5.0,io.projectreactor.netty:reactor-netty,1.0.6,1621859770000,2021-05-24
com.azure.spring:azure-spring-boot-starter-active-directory,3.6.0,io.projectreactor.netty:reactor-netty,1.0.7,1624592103000,2021-06-24
com.azure.spring:azure-spring-boot-starter-active-directory,3.7.0,io.projectreactor.netty:reactor-netty,1.0.8,1626851952000,2021-07-21
com.azure.spring:azure-spring-boot-starter-active-directory,3.9.0,io.projectreactor.netty:reactor-netty,1.0.10,1632791400000,2021-09-27
com.azure.spring:azure-spring-boot-starter-active-directory,3.12.0,io.projectreactor.netty:reactor-netty,1.0.13,1640352278000,2021-12-24
com.azure.spring:azure-spring-boot-starter-active-directory,3.4.0,io.projectreactor.netty:reactor-netty,1.0.4,1618887165000,2021-04-19
com.azure.spring:azure-spring-boot-starter-active-directory,3.1.0,io.projectreactor.netty:reactor-netty,0.9.15.RELEASE,1611638616000,2021-01-25
com.azure.spring:azure-spring-boot-starter-active-directory,3.0.0,io.projectreactor.netty:reactor-netty,0.9.13.RELEASE,1609398993000,2020-12-31
com.azure.spring:azure-spring-boot-starter-active-directory,3.3.0,io.projectreactor.netty:reactor-netty,1.0.4,1616425824000,2021-03-22
com.azure.spring:azure-spring-boot-starter-active-directory,3.2.0,io.projectreactor.netty:reactor-netty,0.9.15.RELEASE,1614922396000,2021-03-04
ru.sokomishalov.skraper:skrapers,0.12.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1689534118000,2023-07-16
ru.sokomishalov.skraper:skrapers,0.11.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1678018696000,2023-03-05
ru.sokomishalov.skraper:skrapers,0.8.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1637758681000,2021-11-24
org.apache.james:james-server-protocols-imap4,3.7.4,io.projectreactor.netty:reactor-netty,,1679568919000,2023-03-23
org.flowable:flowable-http-common,6.6.0,io.projectreactor.netty:reactor-netty,,1602514500000,2020-10-12
ru.sokomishalov.skraper:skrapers,0.8.4,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1645173346000,2022-02-18
org.flowable:flowable-http-common,6.8.1,io.projectreactor.netty:reactor-netty,,1708584411245,2024-02-21
ru.sokomishalov.skraper:skrapers,0.8.3,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1644232215000,2022-02-07
org.apache.james:james-server-protocols-imap4,3.7.2,io.projectreactor.netty:reactor-netty,,1665116161000,2022-10-06
org.flowable:flowable-http-common,6.8.0,io.projectreactor.netty:reactor-netty,,1671732460000,2022-12-22
org.flowable:flowable-http-common,6.7.1,io.projectreactor.netty:reactor-netty,,1636715382000,2021-11-12
ru.sokomishalov.skraper:skrapers,0.9.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1650022440000,2022-04-15
org.flowable:flowable-http-common,7.1.0,io.projectreactor.netty:reactor-netty,,1728298474708,2024-10-07
ru.sokomishalov.skraper:skrapers,0.7.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1614619792000,2021-03-01
ru.sokomishalov.skraper:skrapers,0.8.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1627070572000,2021-07-23
org.flowable:flowable-http-common,7.0.1,io.projectreactor.netty:reactor-netty,,1705493197026,2024-01-17
ru.sokomishalov.skraper:skrapers,0.10.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1661523503000,2022-08-26
org.apache.james:james-server-protocols-imap4,3.7.1,io.projectreactor.netty:reactor-netty,,1661507618000,2022-08-26
org.flowable:flowable-http-common,7.0.0.M1,io.projectreactor.netty:reactor-netty,,1671806499000,2022-12-23
ru.sokomishalov.skraper:skrapers,0.9.2,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1655058532000,2022-06-12
com.codeabbot.springframework.data.aerospike:spring-data-reactive-aerospike,0.0.6,io.projectreactor.netty:reactor-netty,0.8.5.RELEASE,1552059701000,2019-03-08
io.github.mmihira:qualtrix-sdk,0.3.10,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1582602813000,2020-02-24
ru.sokomishalov.skraper:skrapers,0.13.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1702655056553,2023-12-15
io.github.mmihira:qualtrix-sdk,0.4.0,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1607398176000,2020-12-07
com.codeabbot.springframework.data.aerospike:spring-data-reactive-aerospike,0.0.7,io.projectreactor.netty:reactor-netty,0.8.5.RELEASE,1552160466000,2019-03-09
org.flowable:flowable-http-common,7.0.0.M2,io.projectreactor.netty:reactor-netty,,1692365174000,2023-08-18
org.flowable:flowable-http-common,6.7.0,io.projectreactor.netty:reactor-netty,,1630336635000,2021-08-30
org.apache.servicemix.bundles:org.apache.servicemix.bundles.azure-cosmos,4.15.0_1,io.projectreactor.netty:reactor-netty,1.0.6,1627104261000,2021-07-23
org.springframework.cloud:spring-cloud-vault-config,4.0.1,io.projectreactor.netty:reactor-netty,1.1.5,1680036823000,2023-03-28
org.springframework.cloud:spring-cloud-vault-config,2.2.7.RELEASE,io.projectreactor.netty:reactor-netty,0.9.16.RELEASE,1613056615000,2021-02-11
org.flowable:flowable-http-common,7.0.0,io.projectreactor.netty:reactor-netty,,1695281772304,2023-09-21
org.springframework.cloud:spring-cloud-vault-config,3.1.3,io.projectreactor.netty:reactor-netty,1.0.25,1682616671000,2023-04-27
org.springframework.cloud:spring-cloud-vault-config,3.1.4,io.projectreactor.netty:reactor-netty,1.0.32,1702950506000,2023-12-18
io.github.mmihira:qualtrix-sdk,0.4.1,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1613369422000,2021-02-14
org.springframework.cloud:spring-cloud-vault-config,4.1.3,io.projectreactor.netty:reactor-netty,1.1.20,1720642963000,2024-07-10
ru.sokomishalov.skraper:skrapers,0.11.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1662542151000,2022-09-07
org.springframework.cloud:spring-cloud-vault-config,3.0.5,io.projectreactor.netty:reactor-netty,1.0.13,1639598913000,2021-12-15
io.github.mmihira:qualtrix-sdk,0.3.11,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1582609122000,2020-02-24
org.springframework.cloud:spring-cloud-vault-config,3.0.3,io.projectreactor.netty:reactor-netty,1.0.7,1622193001000,2021-05-28
org.apache.james:james-server-protocols-imap4,3.7.3,io.projectreactor.netty:reactor-netty,,1672390073000,2022-12-30
org.springframework.cloud:spring-cloud-vault-config,4.1.2,io.projectreactor.netty:reactor-netty,1.1.19,1717081400000,2024-05-30
ru.sokomishalov.skraper:skrapers,0.9.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1653574698000,2022-05-26
org.flowable:flowable-http-common,6.7.2,io.projectreactor.netty:reactor-netty,,1640700735000,2021-12-28
org.springframework.cloud:spring-cloud-vault-config,4.0.0,io.projectreactor.netty:reactor-netty,1.1.0,1671211468000,2022-12-16
org.springframework.cloud:spring-cloud-vault-config,3.1.0,io.projectreactor.netty:reactor-netty,1.0.13,1638398906000,2021-12-01
org.springframework.cloud:spring-cloud-vault-config,3.0.2,io.projectreactor.netty:reactor-netty,1.0.4,1616022850000,2021-03-17
org.springframework.cloud:spring-cloud-vault-config,3.0.0,io.projectreactor.netty:reactor-netty,1.0.2,1608630857000,2020-12-22
org.springframework.cloud:spring-cloud-vault-config,3.0.4,io.projectreactor.netty:reactor-netty,1.0.10,1632271357000,2021-09-21
org.springframework.cloud:spring-cloud-vault-config,2.2.6.RELEASE,io.projectreactor.netty:reactor-netty,0.9.10.RELEASE,1604922751000,2020-11-09
ru.sokomishalov.skraper:skrapers,0.12.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1692629291000,2023-08-21
ru.sokomishalov.skraper:skrapers,0.8.2,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1640100647000,2021-12-21
org.apache.james:james-server-protocols-imap4,3.7.5,io.projectreactor.netty:reactor-netty,,1707725211000,2024-02-12
org.springframework.cloud:spring-cloud-vault-config,3.0.1,io.projectreactor.netty:reactor-netty,1.0.3,1611786299000,2021-01-27
org.springframework.cloud:spring-cloud-vault-config,4.0.2,io.projectreactor.netty:reactor-netty,1.1.13,1706289087000,2024-01-26
io.github.mmihira:qualtrix-sdk,0.3.0,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1582506651000,2020-02-23
io.github.mmihira:qualtrix-sdk,0.2.0,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1581476779000,2020-02-11
org.springframework.cloud:spring-cloud-vault-config,4.1.0,io.projectreactor.netty:reactor-netty,1.1.13,1701890522000,2023-12-06
org.bremersee:common-xml-spring-webflux,3.1.0,io.projectreactor.netty:reactor-netty,,1720984408521,2024-07-14
org.bremersee:common-xml-spring-webflux,3.0.1,io.projectreactor.netty:reactor-netty,,1719857044562,2024-07-01
org.springframework.cloud:spring-cloud-vault-config,3.1.2,io.projectreactor.netty:reactor-netty,1.0.25,1677209950000,2023-02-23
com.expediagroup.molten:molten-http-client,1.1.1,io.projectreactor.netty:reactor-netty,,1613671254000,2021-02-18
com.expediagroup.molten:molten-http-client,1.2.3,io.projectreactor.netty:reactor-netty,,1630622396000,2021-09-02
com.expediagroup.molten:molten-http-client,1.2.1,io.projectreactor.netty:reactor-netty,,1620202053000,2021-05-05
com.expediagroup.molten:molten-http-client,1.1.2,io.projectreactor.netty:reactor-netty,,1616236184000,2021-03-20
com.expediagroup.molten:molten-http-client,1.0.0,io.projectreactor.netty:reactor-netty,,1608558405000,2020-12-21
com.expediagroup.molten:molten-http-client,1.2.0,io.projectreactor.netty:reactor-netty,,1619865631000,2021-05-01
com.expediagroup.molten:molten-http-client,1.0.0-beta.2,io.projectreactor.netty:reactor-netty,,1608296510000,2020-12-18
io.opns.otl:otl-integ,0.2.16-alpha,io.projectreactor.netty:reactor-netty,0.9.6.RELEASE,1586461982000,2020-04-09
com.vlkan:reactor-pubsub,0.1.2,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1573818306000,2019-11-15
io.github.mmihira:qualtrix-sdk,0.1.11,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1581310836000,2020-02-09
io.github.mmihira:qualtrix-sdk,0.1.0,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1580961679000,2020-02-05
io.github.mmihira:qualtrix-sdk,0.1.12,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1581313278000,2020-02-09
io.github.mmihira:qualtrix-sdk,0.1.1,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1581309997000,2020-02-09
com.expediagroup.molten:molten-http-client,1.2.2,io.projectreactor.netty:reactor-netty,,1621244425000,2021-05-17
com.expediagroup.molten:molten-http-client,1.1.3,io.projectreactor.netty:reactor-netty,,1618402681000,2021-04-14
com.vlkan:reactor-pubsub,0.1.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1573551127000,2019-11-12
org.springframework.cloud:spring-cloud-vault-config,3.1.1,io.projectreactor.netty:reactor-netty,1.0.19,1653617154000,2022-05-26
io.github.mmihira:qualtrix-sdk,0.2.1,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1582247706000,2020-02-20
com.github.ljtfreitas:java-restify-spring-reactive,2.1.0,io.projectreactor.netty:reactor-netty,${reactor.netty.version},1559529229000,2019-06-02
io.github.mmihira:qualtrix-sdk,0.1.13,io.projectreactor.netty:reactor-netty,0.9.4.RELEASE,1581390775000,2020-02-10
io.xiaper:xiaper-spring-boot-router-rabbitmq,2.1.6.RELEASE,io.projectreactor.netty:reactor-netty,0.8.4.RELEASE,1558002812000,2019-05-16
com.expediagroup.molten:molten-http-client,1.1.0,io.projectreactor.netty:reactor-netty,,1613144330000,2021-02-12
com.vlkan:reactor-pubsub,0.2.1,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1583842010000,2020-03-10
io.xiaper:xiaper-spring-boot-router-rabbitmq,2.1.5.RELEASE,io.projectreactor.netty:reactor-netty,0.8.4.RELEASE,1555330414000,2019-04-15
org.springframework.cloud:spring-cloud-vault-config,4.1.1,io.projectreactor.netty:reactor-netty,1.1.17,1711560789000,2024-03-27
com.vlkan:reactor-pubsub,0.1.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1570020049000,2019-10-02
com.vlkan:reactor-pubsub,0.2.2,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1613573299000,2021-02-17
io.xiaper:xiaper-spring-boot-router-rabbitmq,2.1.4.RELEASE,io.projectreactor.netty:reactor-netty,0.8.4.RELEASE,1551962328000,2019-03-07
com.vlkan:reactor-pubsub,0.2.0,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1579166495000,2020-01-16
com.github.ljtfreitas:java-restify-spring-autoconfigure,2.1.0,io.projectreactor.netty:reactor-netty,,1559529510000,2019-06-02
org.springframework.cloud:spring-cloud-sleuth-core,2.1.7.RELEASE,io.projectreactor.netty:reactor-netty,,1580508922000,2020-01-31
org.springframework.cloud:spring-cloud-sleuth-core,2.2.2.RELEASE,io.projectreactor.netty:reactor-netty,,1583341092000,2020-03-04
org.apache.camel:camel-stitch,3.22.1,io.projectreactor.netty:reactor-netty,1.1.11,1706212191000,2024-01-25
org.apache.camel:camel-stitch,4.4.2,io.projectreactor.netty:reactor-netty,1.1.18,1713696775000,2024-04-21
org.apache.camel:camel-stitch,4.4.0,io.projectreactor.netty:reactor-netty,1.1.15,1707742074000,2024-02-12
io.opentracing.contrib:opentracing-spring-web,2.1.1,io.projectreactor.netty:reactor-netty,${version.io.projectreactor.netty-reactor-netty},1560253027000,2019-06-11
org.apache.camel:camel-stitch,4.8.0,io.projectreactor.netty:reactor-netty,1.1.22,1725979360000,2024-09-10
org.apache.camel:camel-stitch,3.21.3,io.projectreactor.netty:reactor-netty,1.1.11,1702135029000,2023-12-09
org.apache.camel:camel-stitch,4.0.5,io.projectreactor.netty:reactor-netty,1.1.18,1713784507000,2024-04-22
com.playtika.reactivefeign:feign-reactor-spring-configuration-cloud2-test,4.1.0,io.projectreactor.netty:reactor-netty,,1725435096036,2024-09-04
com.alipay.sofa:sofa-ark-springboot-starter,3.1.5,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1720923164515,2024-07-13
com.alipay.sofa:sofa-ark-springboot-starter,2.2.14,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1726209201789,2024-09-13
com.alipay.sofa:sofa-ark-springboot-starter,3.0.5,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1714982571971,2024-05-06
com.alipay.sofa:sofa-ark-springboot-starter,2.2.11,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1716798804748,2024-05-27
com.alipay.sofa:sofa-ark-springboot-starter,3.1.6,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1723436587248,2024-08-11
com.alipay.sofa:sofa-ark-springboot-starter,3.1.2,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1712489807417,2024-04-07
com.alipay.sofa:sofa-ark-springboot-starter,2.2.15,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1730709442234,2024-11-04
com.alipay.sofa:sofa-ark-springboot-starter,3.1.3,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1714982668761,2024-05-06
com.alipay.sofa:sofa-ark-springboot-starter,3.1.4,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1717561333464,2024-06-04
com.alipay.sofa:sofa-ark-springboot-starter,3.1.7,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1726211304970,2024-09-13
com.alipay.sofa:sofa-ark-springboot-starter,3.1.8,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1731039853763,2024-11-07
com.alipay.sofa:sofa-ark-springboot-starter,2.2.13,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1723435827737,2024-08-11
com.alipay.sofa:sofa-ark-springboot-starter,3.0.4,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1712489887706,2024-04-07
com.alipay.sofa:sofa-ark-springboot-starter,2.2.12,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1720923069061,2024-07-13
com.alipay.sofa:sofa-ark-springboot-starter,3.0.3,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1710749314999,2024-03-18
com.alipay.sofa:sofa-ark-springboot-starter,3.0.7,io.projectreactor.netty:reactor-netty,${reactor-netty.version},1720923118139,2024-07-13
io.github.harishb2k.easy:http,0.0.44,io.projectreactor.netty:reactor-netty,,1605130660000,2020-11-11
io.github.harishb2k.easy:http,0.0.35,io.projectreactor.netty:reactor-netty,,1604596007000,2020-11-05
io.github.harishb2k.easy:http,0.0.41,io.projectreactor.netty:reactor-netty,,1604874714000,2020-11-08
io.github.harishb2k.easy:http,0.0.46,io.projectreactor.netty:reactor-netty,,1606296535000,2020-11-25
io.github.harishb2k.easy:http,0.0.48,io.projectreactor.netty:reactor-netty,,1618006591000,2021-04-09
io.github.harishb2k.easy:http,0.0.37,io.projectreactor.netty:reactor-netty,,1604599888000,2020-11-05
io.github.harishb2k.easy:http,0.0.36,io.projectreactor.netty:reactor-netty,,1604599173000,2020-11-05
io.github.harishb2k.easy:http,0.0.42,io.projectreactor.netty:reactor-netty,,1605038281000,2020-11-10
io.github.harishb2k.easy:http,0.0.26,io.projectreactor.netty:reactor-netty,,1604245450000,2020-11-01
io.github.harishb2k.easy:http,0.0.40,io.projectreactor.netty:reactor-netty,,1604710646000,2020-11-06
io.github.harishb2k.easy:http,0.0.33,io.projectreactor.netty:reactor-netty,,1604422622000,2020-11-03
io.github.harishb2k.easy:http,0.0.43,io.projectreactor.netty:reactor-netty,,1605124422000,2020-11-11
io.github.harishb2k.easy:http,0.0.29,io.projectreactor.netty:reactor-netty,,1604339727000,2020-11-02
io.github.harishb2k.easy:http,0.0.45,io.projectreactor.netty:reactor-netty,,1606143330000,2020-11-23
io.github.harishb2k.easy:http,0.0.30,io.projectreactor.netty:reactor-netty,,1604352023000,2020-11-02
