artifact,scm_url,github_url,github_api_url,github_owner,github_repo,invalidGithubUrl,nonGithubLinkFound,scmLinkNotFound,pomNotFound,invalidArtifactFormat
org.apache.stanbol:org.apache.stanbol.launchers.bundlelists.security,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.engines.entitylinking.labeltokenizer.lucene,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.sling:org.apache.sling.fsresource,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-fsresource.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.hapi-fhir-validation,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.kfs,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.kfs-0.3_1,,,,,,True,,,
org.apache.maven.shared:maven-runtime,http://svn.apache.org/viewvc/maven/shared/tags/maven-runtime-1.0-alpha-3,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.commons-compiler,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.jobmanager.reactor,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.snappy-java,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.snappy-java-1.0.4.1_1,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jasper,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jsoup,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.jsoup-1.5.2_2,,,,,,True,,,
org.apache.sling:org.apache.sling.adapter,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-adapter.git,,,,,,True,,,
org.apache.sling:org.apache.sling.connection-timeout-agent,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-connection-timeout-agent.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.okhttp,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.geocoder-java,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.geocoder-java-0.16_1,,,,,,True,,,
org.apache.myfaces.buildtools:myfaces-javacc-plugin,http://svn.apache.org/viewvc/myfaces/myfaces-build-tools/tags/lu4242_m2_plugins_106_release/myfaces-javacc-plugin,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.generex,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.shindig:shindig-samples,http://svn.apache.org/viewvc/shindig/tags/shindig-project-3.0.0-beta4/java/samples,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.commons-codec,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.commons-codec-1.3_5,,,,,,True,,,
org.apache.maven.shared:maven-plugin-testing-tools,http://svn.apache.org/viewcvs.cgi/maven/shared/tags/maven-plugin-testing-tools-1.0-alpha-3,,,,,,True,,,
org.apache.myfaces.core:myfaces-build,http://svn.apache.org/repos/asf/myfaces/core/tags/1_2_4,,,,,,True,,,
org.apache.lucene:lucene-pruning,http://svn.apache.org/viewvc/lucene/dev/branches/branch_3x/${module-directory},,,,,,True,,,
org.apache.samza:samza-shell-yarn3,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.sling:org.apache.sling.crankstart.launcher,http://sling.apache.org/tags/org.apache.sling.crankstart.launcher-1.0.0,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.test,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.maven.shared:maven-downloader,https://svn.apache.org/repos/asf/maven/shared/tags/maven-downloader-1.1,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.hapi-fhir-structures-r4,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.httpauth,http://svn.apache.org/viewvc/incubator/sling/tags/org.apache.sling.httpauth-2.0.4-incubator,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.crimson,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.crimson-1.1.3_2,,,,,,True,,,
org.apache.portals.applications:apa-logging,http://svn.apache.org/viewcvs.cgi/portals/applications/logging/tags/apa-logging-1.1,,,,,,True,,,
org.apache.shindig:shindig-server,http://svn.apache.org/viewvc/shindig/tags/shindig-project-3.0.0-beta4/java/server,,,,,,True,,,
org.apache.samza:samza-azure,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.kafka_2.12,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.performance.base,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.performance.base-1.0.2,,,,,,True,,,
org.apache.sling:org.apache.sling.launchpad.test-services-war,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-launchpad-test-services-war.git,,,,,,True,,,
org.apache.stanbol:apache-stanbol-commons,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.engine.entitytagging,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.maven.archiva:archiva-site,https://svn.apache.org/repos/asf/maven/archiva/tags/archiva-1.0-beta-2,,,,,,True,,,
org.apache.servicemix:archetypes,http://svn.apache.org/viewcvs.cgi/servicemix/archetypes/tags/archetypes-2013.01,,,,,,True,,,
org.apache.lucene:lucene-analyzers-phonetic,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
org.apache.sling:org.apache.sling.testing.samples.sampletests,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.testing.samples.sampletests-1.0.6,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.hsqldb,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.hsqldb-1.8.0.10_2,,,,,,True,,,
org.apache.sling:org.apache.sling.jcr.registration,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-jcr-registration.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.elasticsearch-client,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.solr:solr-morphlines-cell,${vc-browse-base-url};f=${module-directory},,,,,,True,,,
org.apache.maven.shared:maven-shared-io,http://svn.apache.org/viewvc/maven/shared/tags/maven-shared-io-3.0.0,,,,,,True,,,
org.apache.sling.samples:org.apache.sling.samples.path-based.rtp,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.samples.path-based.rtp-2.0.4,,,,,,True,,,
org.apache.oltu.jose:org.apache.oltu.jose.parent,https://svn.apache.org/repos/asf/oltu/tags/org.apache.oltu.jose.parent-2,,,,,,True,,,
org.apache.lucene:lucene-spatial-extras,https://gitbox.apache.org/repos/asf?p=lucene.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.ant,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.commons.html,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-commons-html.git,,,,,,True,,,
org.apache.onami:org.apache.onami.test,https://svn.apache.org/viewvc/incubator/onami/tags/org.apache.onami.test-1.4.0-incubating,,,,,,True,,,
org.apache.stanbol:apache-stanbol-enhancement-engines-uima,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.sling.ide:org.apache.sling.ide.eclipse-m2e-test,http://svn.apache.org/viewvc/sling/trunk/tooling/ide/eclipse-m2e-test,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.cglib,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling.samples:org.apache.sling.samples.webloader.ui,http://svn.apache.org/viewvc/incubator/sling/tags/org.apache.sling.samples.webloader.ui-2.0.2-incubator,,,,,,True,,,
org.apache.maven.plugins:maven-stage-plugin,http://svn.apache.org/viewvc/maven/plugins/tags/maven-stage-plugin-1.0,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.gremlin-driver-shaded,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.solr:solr-prometheus-exporter,https://gitbox.apache.org/repos/asf?p=solr.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.atlassian-jira-client,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.java-xmlbuilder,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.gremlin-driver,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.hbase,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.contenthub.search.reactor,scm:svn:http://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-0.12/contenthub/search,,,,,,True,,,
org.apache.knox:build-tools,http://git-wip-us.apache.org/repos/asf/knox.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.zookeeper,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jsch-agentproxy-jsch,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.jsch-agentproxy-jsch-0.0.9_1,,,,,,True,,,
org.apache.samza:samza-yarn3_2.12,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jsch,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.antisamy,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.retrofit,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.lucene:lucene-analysis-kuromoji,https://gitbox.apache.org/repos/asf?p=lucene.git,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.nlp.json,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.sling:org.apache.sling.jcr.jackrabbit.api,http://svn.apache.org/viewvc/incubator/sling/tags/org.apache.sling.jcr.jackrabbit.api-2.0.2-incubator,,,,,,True,,,
org.apache.myfaces.extensions.scripting:extscript-spring,http://svn.apache.org/viewvc/myfaces/extensions/scripting/tags/extscript-root-1.0.6/extscript-core-root/extscript-spring,,,,,,True,,,
org.apache.stanbol:apache-stanbol-reasoners,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org,,,,,,True,,,
org.apache.sling:org.apache.sling.hc.core,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-hc-core.git,,,,,,True,,,
org.apache.sling:org.apache.sling.extensions.classloader-leak-detector,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.extensions.classloader-leak-detector-1.0.0,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.entityhub.query.clerezza,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.samza:samza-kv_2.9.2,https://git-wip-us.apache.org/repos/asf?p=incubator-samza.git;a=tree,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.entityhub.indexing.core,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.azure-messaging-eventhubs,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.not-yet-commons-ssl,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.not-yet-commons-ssl-0.3.11_1,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-security-remoting,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.json-lib,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.json-lib-2.4_1,,,,,,True,,,
org.apache.servicemix:servicemix-snmp,http://svn.apache.org/viewcvs.cgi/servicemix/components/bindings/servicemix-snmp/tags/components-2013.01,,,,,,True,,,
org.apache.myfaces.tomahawk:tomahawk20,http://svn.apache.org/viewcvs.cgi/myfaces/tomahawk/tags/tomahawk-project-1.1.14/core20,,,,,,True,,,
org.apache.samza:samza-elasticsearch_2.12,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.portals:applications-pom,http://svn.apache.org/viewcvs.cgi/portals/applications/applications-pom/tags/applications-pom-1.3,,,,,,True,,,
org.apache.myfaces.extensions.scripting:extscript-doccompiler,http://svn.apache.org/viewvc/myfaces/extensions/scripting/tags/extscript-root-1.0.6/extscript-core-root,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.brave-zipkin,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.nmr:nmr-parent,http://svn.apache.org/viewvc/servicemix/smx4/nmr/tags/nmr-parent-1.6.1,,,,,,True,,,
org.apache.myfaces.extensions.validator:myfaces-extval-module,http://svn.apache.org/viewvc/myfaces/extensions/validator/tags/extval-2.0.8,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.azure-storage-blob-changefeed,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.engines.textannotationnewmodel,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.sling:org.apache.sling.distribution.journal.it,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-distribution-journal-it.git,,,,,,True,,,
org.apache.stanbol:stanbol-stack-source-release-assembly-descriptor,http://incubator.apache.org/stanbol,,,,,,True,,,
org.apache.sling:sling-archetype-parent,https://gitbox.apache.org/repos/asf?p=sling-archetype-parent.git,,,,,,True,,,
org.apache.myfaces.tomahawk:myfaces-example-tiles,http://svn.apache.org/viewcvs.cgi/myfaces/tomahawk/tags/tomahawk-project-1.1.14/examples/tiles,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.any23,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.openidauth,http://svn.apache.org/viewvc/incubator/sling/tags/org.apache.sling.openidauth-0.9.0-incubator,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.engines.smartcn.token,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jexcelapi,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.jexcelapi-2.4.2_4,,,,,,True,,,
org.apache.sling:org.apache.sling.event.api,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-event-api.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.dbunit,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.paranamer,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.msv-core,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.msv-core-2013.6.1_1,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-security-messaging,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.commons.stanboltools.offline,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.portals.jetspeed-2:jetspeed-2,http://svn.apache.org/viewcvs.cgi/portals/jetspeed-2/portal/tags/jetspeed-2-2.3.1,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.ical4j,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.ical4j-1.0.5.2_1,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.jzlib,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.jzlib-1.1.3_2,,,,,,True,,,
org.apache.samza:samza-hdfs_2.11,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.swagger-core,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:sling-launchpad-webapp-archetype,http://svn.apache.org/viewvc/sling/tags/sling-launchpad-webapp-archetype-1.0.0,,,,,,True,,,
org.apache.sling:slingstart-maven-plugin,https://gitbox.apache.org/repos/asf?p=sling-slingstart-maven-plugin.git,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.servicesapi,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.sling:org.apache.sling.event.dea,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-event-dea.git,,,,,,True,,,
org.apache.myfaces.tomahawk:myfaces-example-simple,http://svn.apache.org/viewcvs.cgi/myfaces/tomahawk/tags/tomahawk-project-1.1.14/examples/simple,,,,,,True,,,
org.apache.rampart:rampart-project,http://svn.apache.org/viewvc/axis/axis2/java/rampart/tags/v1.7.1,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.swagger-jaxrs,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.aopalliance,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.aopalliance-1.0_6,,,,,,True,,,
org.apache.samza:samza-sql_2.11,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.sling:org.apache.sling.oak.restrictions,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-oak-restrictions.git,,,,,,True,,,
org.apache.pdfbox:pdfbox-debugger,https://svn.apache.org/viewvc/pdfbox/tags/3.0.3/debugger,,,,,,True,,,
org.apache.sling:org.apache.sling.hc.support,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-hc-support.git,,,,,,True,,,
org.apache.samza:samza-core_2.12,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.sling:org.apache.sling.sitemap,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-sitemap.git,,,,,,True,,,
org.apache.samza:samza-aws_2.12,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.elasticsearch,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.jcr.resourcesecurity,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-jcr-resourcesecurity.git,,,,,,True,,,
org.apache.myfaces.extensions.scripting:extscript-myfaces12-extensions,http://svn.apache.org/viewvc/myfaces/extensions/scripting/tags/extscript-root-1.0.2/extscript-core-root/extscript-myfaces12-extensions,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.kafka_2.10,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.swagger-jaxrs_2.11,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.struts-core,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.struts-core-2.2.1.1_2,,,,,,True,,,
org.apache.samza:samza-kafka_2.10,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.maven.shared:maven-app-configuration,https://svn.apache.org/repos/asf/maven/shared/tags/maven-app-configuration-1.0,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.juel,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.juel-2.1.3_1,,,,,,True,,,
org.apache.myfaces.extensions.scripting:extscript-core-root,http://svn.apache.org/viewvc/myfaces/extensions/scripting/tags/extscript-root-1.0.6/extscript-core-root,,,,,,True,,,
org.apache.sling:org.apache.sling.auth.xing.api,http://svn.apache.org/viewvc/sling/tags/org.apache.sling.auth.xing.api-0.0.2,,,,,,True,,,
org.apache.solr:solr-langid,https://gitbox.apache.org/repos/asf?p=solr.git,,,,,,True,,,
org.apache.sling:org.apache.sling.repoinit.parser,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-repoinit-parser.git,,,,,,True,,,
org.apache.sling:adapter-annotations,http://svn.apache.org/viewvc/sling/tags/adapter-annotations-1.0.0,,,,,,True,,,
org.apache.servicemix.tooling:checksum-maven-plugin,http://svn.apache.org/viewcvs.cgi/servicemix/maven-plugins/checksum-maven-plugin/tags/checksum-maven-plugin-1.1,,,,,,True,,,
org.apache.maven.plugins:maven-patch-plugin,http://svn.apache.org/viewvc/maven/plugins/tags/maven-patch-plugin-1.2,,,,,,True,,,
org.apache.servicemix.tooling:res-maven-plugin,http://svn.apache.org/viewcvs.cgi/servicemix/maven-plugins/res-maven-plugin/tags/res-maven-plugin-4.1,,,,,,True,,,
org.apache.samza:samza-rest,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.ibatis-sqlmap,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.ibatis-sqlmap-2.3.4.726_4,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.enhancer.engines.xmpextractor,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/release-1.0.0-branch/stanbol.apache.org,,,,,,True,,,
org.apache.portals:portlet-api_2.1.0_spec,http://svn.apache.org/viewvc/portals/portlet-spec/tags/portlet-api_2.1.0_spec-1.0,,,,,,True,,,
org.apache.ratis:ratis,https://git-wip-us.apache.org/repos/asf?p=ratis.git,,,,,,True,,,
org.apache.maven.plugins:maven-clover-plugin,https://svn.apache.org/repos/asf/maven/plugins/tags/maven-clover-plugin-2.4,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.factstore,http://incubator.apache.org/stanbol,,,,,,True,,,
org.apache.stanbol:org.apache.stanbol.entityhub.indexing.genericrdf,scm:svn:https://svn.apache.org/repos/asf/stanbol/tags/apache-stanbol-1.0.0/stanbol.apache.org/branches/release-1.0.0-branch,,,,,,True,,,
org.apache.samza:samza-yarn_2.10,https://git-wip-us.apache.org/repos/asf?p=samza.git;a=tree,,,,,,True,,,
org.apache.myfaces.tobago:tobago,https://gitbox.apache.org/repos/asf?p=myfaces-tobago.git,,,,,,True,,,
org.apache.sling:org.apache.sling.models.caconfig,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-models-caconfig.git,,,,,,True,,,
org.apache.sling:org.apache.sling.scripting.sightly.compiler.java,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-scripting-sightly-compiler-java.git,,,,,,True,,,
org.apache.lens:apache-lens,https://git-wip-us.apache.org/repos/asf/lens.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.quickfix,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.caconfig.spi,https://gitbox.apache.org/repos/asf?p=sling-org-apache-sling-caconfig-spi.git,,,,,,True,,,
org.apache.sling:javaversion-maven-plugin,http://svn.apache.org/viewvc/sling/tags/javaversion-maven-plugin-1.0.0,,,,,,True,,,
org.apache.shindig:shindig-project,http://svn.apache.org/viewvc/shindig/tags/shindig-project-3.0.0-beta4,,,,,,True,,,
org.apache.servicemix.specs:org.apache.servicemix.specs.javax-el-api-3.0.0,https://git-wip-us.apache.org/repos/asf?p=servicemix-specs.git,,,,,,True,,,
org.apache.onami:org.apache.onami.scheduler,https://svn.apache.org/viewvc/onami/tags/org.apache.onami.scheduler-1.4.0,,,,,,True,,,
org.apache.portals:portals-pom,http://svn.apache.org/viewcvs.cgi/portals/portals-pom/tags/portals-pom-1.4,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.atlassian-xmlrpc,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.atlassian-xmlrpc-0.11_3,,,,,,True,,,
org.apache.sirona:sirona,http://svn.apache.org/viewvc/incubator/sirona/tags/sirona-0.3-incubating,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.flatpack,https://git-wip-us.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-security-cas,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.mongodb,http://svn.apache.org/viewvc/servicemix/smx4/bundles/tags/org.apache.servicemix.bundles.mongodb-2.3_3,,,,,,True,,,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.fastjson,https://gitbox.apache.org/repos/asf?p=servicemix-bundles.git,,,,,,True,,,
org.apache.sling:org.apache.sling.crankstart.sling.extensions,scm:svn:https://svn.apache.org/repos/asf/sling/tags/org.apache.sling.crankstart.sling.extensions-1.0.0,,,,,,True,,,
org.apache.odftoolkit:simple-odf,http://svn.apache.org/viewvc/incubator/odf/tags/odftoolkit-0.6.2-incubating/simple,,,,,,True,,,
