patched_release_id,full_name,cve_id,severity,cve_patched,cve_publish_date,patched_version_date,issues_new_acc,issues_closed_acc,issue_comments_acc,code_change_lines_add_acc,code_change_lines_remove_acc,code_change_lines_sum_acc,change_requests_acc,change_requests_accepted_acc,change_requests_reviews_acc,bus_factor_acc,inactive_contributors_acc,activity_acc,new_contributors_acc,attention_acc,stars_acc,technical_fork_acc,participants_acc,openrank_acc,cve
,wooorm/refractor,,,,,,44.0,45.0,232.0,8448.0,3210.0,5238.0,18.0,6.0,6.0,71.0,198.0,189.35,6.0,685.0,618.0,34.0,103.0,115.98,0
,datahub-project/datahub,,,,,,2155.0,2019.0,16445.0,8144853.0,4088755.0,4056098.0,8900.0,7813.0,18138.0,1720.0,10125.0,14448.159999999998,579.0,17154.0,10473.0,3340.0,4861.0,4483.88,0
,processing/processing,,,,,,2567.0,2226.0,15624.0,280519.0,124791.0,155728.0,702.0,488.0,162.0,2450.0,5889.0,6077.620000000004,69.0,9664.0,5971.0,1846.0,3737.0,1454.5900000000004,0
,antonmedv/finder,,,,,,47.0,41.0,169.0,1030.0,659.0,371.0,23.0,15.0,17.0,67.0,490.0,176.71,11.0,1267.0,1077.0,94.0,95.0,123.13000000000004,0
,ShiftLeftSecurity/overflowdb,,,,,,12.0,4.0,185.0,180128.0,33763.0,146365.0,392.0,316.0,224.0,87.0,351.0,501.63999999999993,15.0,142.0,100.0,21.0,150.0,94.32,0
,mesqueeb/is-what,,,,,,31.0,13.0,108.0,47142.0,54315.0,-7173.0,53.0,33.0,6.0,28.0,266.0,112.84999999999998,10.0,142.0,104.0,19.0,47.0,19.17,0
,Intel-HLS/GenomicsDB,,,,,,49.0,40.0,282.0,184775.0,104360.0,80415.0,170.0,160.0,400.0,68.0,1177.0,373.56,15.0,195.0,127.0,34.0,137.0,137.18,0
,Laserfiche/lf-repository-api-client-java,,,,,,13.0,14.0,96.0,532730.0,175827.0,356903.0,104.0,89.0,248.0,31.0,42.0,206.14999999999995,5.0,3.0,1.0,1.0,65.0,62.52000000000001,0
,radarlabs/radar-sdk-android,,,,,,22.0,21.0,378.0,314450.0,164154.0,150296.0,353.0,280.0,835.0,156.0,475.0,764.3199999999999,20.0,137.0,82.0,26.0,281.0,223.84,0
,backtrace-labs/backtrace-android,,,,,,2.0,3.0,111.0,127308.0,12037.0,115271.0,145.0,116.0,951.0,91.0,125.0,407.69,8.0,63.0,37.0,13.0,149.0,173.37,0
,hyleung/ratpack-zipkin,,,,,,21.0,21.0,341.0,11473.0,11323.0,150.0,46.0,37.0,148.0,47.0,561.0,189.66000000000005,7.0,29.0,11.0,9.0,84.0,65.81,0
,gulpjs/undertaker,,,,,,50.0,53.0,331.0,5543.0,1774.0,3769.0,40.0,27.0,81.0,90.0,1319.0,310.5600000000001,17.0,317.0,203.0,57.0,142.0,110.32,0
,mafintosh/dns-packet,,,,,,44.0,30.0,270.0,5837.0,1178.0,4659.0,43.0,25.0,70.0,100.0,522.0,219.92999999999992,13.0,370.0,211.0,79.0,134.0,64.23999999999998,0
,elpassion/android-commons,,,,,,23.0,18.0,32.0,19995.0,4604.0,15391.0,61.0,56.0,58.0,33.0,708.0,159.77,10.0,42.0,26.0,8.0,60.0,69.34000000000002,0
,openzipkin/zipkin-gcp,,,,,,65.0,47.0,792.0,37426.0,23501.0,13925.0,157.0,149.0,238.0,135.0,1559.0,514.0700000000002,32.0,222.0,98.0,62.0,239.0,101.19999999999996,0
,qonversion/android-sdk,,,,,,31.0,32.0,170.0,226472.0,106918.0,119554.0,570.0,497.0,263.0,71.0,126.0,661.3699999999998,6.0,188.0,139.0,25.0,173.0,141.82,0
,umap-project/Leaflet.Storage,,,,,,8.0,7.0,61.0,3697.0,1290.0,2407.0,17.0,12.0,36.0,19.0,602.0,79.28999999999999,7.0,207.0,95.0,56.0,32.0,25.35000000000001,0
,tensorflow/tflite-support,,,,,,241.0,146.0,851.0,436360.0,39736.0,396624.0,718.0,601.0,1046.0,270.0,391.0,1118.5100000000002,14.0,708.0,412.0,148.0,539.0,258.15000000000015,0
,uber/okbuck,,,,,,396.0,366.0,1765.0,111014.0,69180.0,41834.0,577.0,522.0,850.0,306.0,2699.0,1505.3200000000006,49.0,2171.0,1717.0,227.0,665.0,571.4200000000003,0
,HewlettPackard/oneview-sdk-java,,,,,,18.0,13.0,72.0,6129.0,2031.0,4098.0,23.0,20.0,69.0,31.0,424.0,110.36999999999998,6.0,37.0,19.0,9.0,48.0,37.14,0
,graphfoundation/ongdb,,,,,,39.0,28.0,148.0,491282.0,269881.0,221401.0,64.0,33.0,12.0,86.0,213.0,221.7199999999999,5.0,572.0,409.0,80.0,137.0,71.27000000000001,0
,Tencent/tinker,,,,,,1591.0,1088.0,5269.0,81421.0,18758.0,62663.0,153.0,70.0,8.0,1868.0,2448.0,4059.709999999999,37.0,27225.0,19014.0,4105.0,3024.0,925.9900000000004,0
,s1ck/gdl,,,,,,35.0,28.0,37.0,24723.0,5233.0,19490.0,36.0,33.0,41.0,38.0,551.0,121.65999999999998,8.0,56.0,26.0,15.0,54.0,63.11000000000001,0
,Deep-Symmetry/beat-link,,,,,,62.0,57.0,169.0,105.0,8.0,97.0,4.0,3.0,2.0,45.0,76.0,123.87999999999997,2.0,211.0,169.0,21.0,61.0,96.26,0
,SeldonIO/seldon-core,,,,,,2285.0,2136.0,30083.0,4762323.0,3101996.0,1660327.0,3485.0,2226.0,2735.0,695.0,6616.0,6773.989999999998,180.0,6463.0,4503.0,980.0,2259.0,2048.61,0
,Hyperfoil/qDup,,,,,,123.0,72.0,260.0,32477.0,10121.0,22356.0,89.0,76.0,33.0,85.0,197.0,285.41000000000014,10.0,39.0,13.0,13.0,126.0,96.61999999999996,0
,grails/grails-core,,,,,,2807.0,2489.0,12954.0,233803.0,207351.0,26452.0,2121.0,1382.0,301.0,2851.0,9828.0,7880.609999999997,132.0,3768.0,2161.0,803.0,4394.0,1683.04,0
,matfish2/vue-tables-2,,,,,,886.0,901.0,2478.0,85944.0,124243.0,-38299.0,95.0,66.0,3.0,832.0,2642.0,1881.9400000000005,38.0,2564.0,1711.0,425.0,1191.0,550.1399999999998,0
,oceanprotocol/keeper-contracts,,,,,,201.0,218.0,472.0,1086827.0,849031.0,237796.0,538.0,452.0,344.0,61.0,1218.0,666.9099999999997,20.0,151.0,85.0,33.0,177.0,150.04999999999995,0
,FISCO-BCOS/java-sdk,,,,,,113.0,46.0,3496.0,1922903.0,420104.0,1502799.0,790.0,721.0,703.0,134.0,456.0,1375.6299999999994,23.0,199.0,51.0,74.0,408.0,171.58,0
,Netflix/ribbon,,,,,,182.0,38.0,434.0,25816.0,15344.0,10472.0,148.0,84.0,144.0,319.0,2598.0,744.3900000000006,31.0,7521.0,4745.0,1388.0,486.0,137.9200000000001,0
,pissang/claygl,,,,,,81.0,47.0,234.0,72629.0,136467.0,-63838.0,53.0,40.0,8.0,94.0,646.0,228.19000000000008,11.0,3646.0,2903.0,372.0,128.0,91.95000000000005,0
,edgar-zigis/MaterialTextField,,,,,,8.0,8.0,14.0,652.0,284.0,368.0,13.0,13.0,2.0,24.0,95.0,50.23000000000001,4.0,60.0,44.0,8.0,29.0,35.72,0
,developit/unfetch,,,,,,83.0,64.0,546.0,60956.0,47355.0,13601.0,80.0,48.0,84.0,220.0,2382.0,486.5500000000002,35.0,6772.0,6136.0,318.0,318.0,93.64,0
,justmoon/node-extend,,,,,,19.0,19.0,123.0,2356.0,2303.0,53.0,19.0,8.0,29.0,51.0,577.0,142.48999999999998,8.0,519.0,339.0,90.0,76.0,44.25,0
,tleunen/babel-plugin-module-resolver,,,,,,266.0,164.0,1734.0,67678.0,52289.0,15389.0,183.0,126.0,100.0,491.0,3537.0,1209.950000000001,48.0,4268.0,3654.0,304.0,843.0,278.3800000000001,0
,samtools/htsjdk,,,,,,572.0,321.0,6528.0,594769.0,292713.0,302056.0,963.0,782.0,6650.0,763.0,7706.0,4061.770000000001,104.0,903.0,287.0,308.0,1624.0,868.6399999999998,0
,mattlewis92/angular-calendar,,,,,,1622.0,1539.0,4149.0,371162.0,277611.0,93551.0,92.0,54.0,125.0,1257.0,1637.0,3086.6999999999985,28.0,5270.0,2975.0,1137.0,1955.0,760.6200000000001,0
,arquillian/arquillian-container-glassfish,,,,,,9.0,1.0,72.0,8002.0,2830.0,5172.0,42.0,6.0,16.0,26.0,64.0,112.14999999999998,1.0,35.0,5.0,15.0,57.0,23.16000000000001,0
,contek-io/io.contek.invoker,,,,,,21.0,7.0,62.0,127042.0,17655.0,109387.0,46.0,23.0,27.0,40.0,268.0,124.28999999999996,8.0,118.0,47.0,36.0,56.0,40.47999999999998,0
,alexec/docker-maven-plugin,,,,,,56.0,57.0,282.0,2784.0,195.0,2589.0,25.0,23.0,4.0,78.0,996.0,222.53000000000003,11.0,158.0,72.0,43.0,116.0,53.06999999999999,0
,square/js-jose,,,,,,53.0,44.0,443.0,39680.0,42817.0,-3137.0,212.0,73.0,90.0,120.0,1106.0,486.21,19.0,705.0,449.0,128.0,206.0,86.03999999999994,0
,michel-kraemer/citeproc-java,,,,,,110.0,100.0,515.0,1860.0,943.0,917.0,87.0,12.0,15.0,156.0,128.0,428.39,4.0,105.0,75.0,15.0,228.0,177.30999999999997,0
,ardatan/graphql-tools,,,,,,1306.0,1165.0,17437.0,1708829.0,889289.0,819540.0,4722.0,4484.0,782.0,1604.0,17345.0,7587.760000000002,358.0,7611.0,5602.0,1005.0,3253.0,1345.2199999999998,0
,jakartaee/enterprise-beans,,,,,,50.0,31.0,206.0,215511.0,143547.0,71964.0,86.0,77.0,88.0,79.0,575.0,253.8700000000001,16.0,89.0,19.0,35.0,129.0,49.85,0
,wso2-extensions/identity-outbound-auth-samlsso,,,,,,4.0,1.0,80.0,52308.0,10962.0,41346.0,158.0,137.0,377.0,145.0,2713.0,583.5000000000001,62.0,241.0,9.0,116.0,258.0,114.06,0
,micronaut-projects/micronaut-data,,,,,,1040.0,826.0,6080.0,574389.0,177014.0,397375.0,1950.0,1547.0,1094.0,806.0,3381.0,3912.5099999999993,101.0,1041.0,521.0,257.0,1630.0,689.0000000000001,0
,yaml-path/YamlPath,,,,,,11.0,8.0,25.0,17905.0,951.0,16954.0,165.0,168.0,2.0,17.0,25.0,199.95,4.0,31.0,19.0,6.0,59.0,25.1,0
,webpack-contrib/mini-css-extract-plugin,,,,,,616.0,585.0,5207.0,559892.0,419074.0,140818.0,467.0,312.0,349.0,1133.0,3242.0,3226.4499999999985,70.0,5980.0,4866.0,557.0,2339.0,555.0900000000004,0
,medikoo/es5-ext,,,,,,150.0,111.0,1095.0,690.0,3525.0,-2835.0,33.0,11.0,12.0,260.0,551.0,549.0100000000001,9.0,443.0,165.0,139.0,400.0,103.72,0
,openzipkin-contrib/zipkin-secondary-sampling,,,,,,17.0,9.0,66.0,9762.0,3953.0,5809.0,22.0,20.0,47.0,9.0,80.0,45.71999999999999,2.0,12.0,10.0,1.0,14.0,19.67,0
,ChristianMurphy/postcss-combine-duplicated-selectors,,,,,,38.0,33.0,94.0,157627.0,175751.0,-18124.0,996.0,958.0,7.0,42.0,519.0,800.0399999999997,9.0,136.0,100.0,18.0,188.0,40.31,0
,hazelcast/hazelcast-simulator,,,,,,745.0,726.0,2229.0,406645.0,301747.0,104898.0,1000.0,896.0,818.0,232.0,1820.0,1472.7900000000004,40.0,258.0,96.0,81.0,453.0,386.7099999999999,0
,scoverage/gradle-scoverage,,,,,,102.0,71.0,747.0,17848.0,6537.0,11311.0,69.0,46.0,36.0,207.0,666.0,474.7500000000002,15.0,125.0,47.0,39.0,293.0,167.00999999999993,0
,SpectoLabs/hoverfly-java,,,,,,128.0,114.0,675.0,87734.0,25302.0,62432.0,171.0,159.0,185.0,174.0,1874.0,570.49,33.0,328.0,182.0,73.0,285.0,164.91000000000005,0
,gaearon/react-proxy,,,,,,49.0,33.0,323.0,17477.0,5063.0,12414.0,37.0,21.0,35.0,92.0,950.0,211.91000000000005,10.0,662.0,514.0,74.0,132.0,40.10000000000001,0
,mkotb/MineCloud,,,,,,27.0,21.0,113.0,2221.0,2028.0,193.0,16.0,8.0,1.0,37.0,609.0,86.02,6.0,97.0,37.0,30.0,51.0,62.21999999999999,0
,tdf/odftoolkit,,,,,,90.0,56.0,493.0,775678.0,553715.0,221963.0,227.0,181.0,40.0,135.0,533.0,546.8500000000001,20.0,247.0,121.0,63.0,233.0,162.05999999999997,0
,JanusGraph/janusgraph,,,,,,1608.0,1116.0,10305.0,793362.0,864909.0,-71547.0,2532.0,2066.0,6425.0,876.0,6117.0,5961.309999999997,120.0,8469.0,5690.0,1389.0,2349.0,1730.64,0
,oracle/node-oracledb,,,,,,1571.0,1546.0,11068.0,54995.0,23872.0,31123.0,66.0,2.0,49.0,2034.0,219.0,4541.149999999999,2.0,5525.0,2595.0,1465.0,2895.0,1234.14,0
,leebyron/iterall,,,,,,19.0,18.0,133.0,51245.0,29784.0,21461.0,53.0,25.0,13.0,57.0,982.0,170.5300000000001,12.0,1011.0,895.0,58.0,101.0,34.029999999999994,0
,prestodb/benchto,,,,,,22.0,5.0,70.0,9812.0,3283.0,6529.0,47.0,33.0,160.0,35.0,867.0,128.45999999999998,12.0,73.0,25.0,24.0,55.0,30.78,0
,janl/node-jsonpointer,,,,,,14.0,15.0,206.0,33352.0,13244.0,20108.0,37.0,22.0,11.0,54.0,643.0,193.3399999999999,9.0,210.0,153.0,27.0,102.0,101.21000000000002,0
,meilisearch/meilisearch-java,,,,,,162.0,143.0,1391.0,98448.0,66643.0,31805.0,557.0,432.0,604.0,163.0,1041.0,1178.04,49.0,437.0,204.0,117.0,409.0,160.34000000000003,0
,editor-js/table,,,,,,51.0,26.0,164.0,65839.0,22955.0,42884.0,77.0,53.0,93.0,129.0,260.0,362.5,14.0,352.0,109.0,119.0,211.0,150.53000000000003,0
,JuulLabs/kable,,,,,,198.0,172.0,1158.0,49588.0,22219.0,27369.0,528.0,479.0,688.0,159.0,413.0,1061.09,29.0,1045.0,842.0,99.0,408.0,266.7799999999999,0
,googlemaps/google-maps-services-js,,,,,,360.0,326.0,2090.0,308258.0,297113.0,11145.0,838.0,687.0,34.0,532.0,3039.0,1824.250000000001,55.0,4844.0,3166.0,839.0,968.0,281.3200000000001,0
,marcosbarbero/spring-cloud-zuul-ratelimit,,,,,,187.0,195.0,1382.0,59911.0,27394.0,32517.0,450.0,249.0,85.0,198.0,1034.0,976.9099999999996,16.0,2094.0,1227.0,434.0,415.0,237.65,0
,MohammadYounes/AlertifyJS,,,,,,247.0,220.0,784.0,8932.0,6873.0,2059.0,22.0,8.0,6.0,283.0,559.0,559.1100000000005,8.0,3072.0,2248.0,411.0,346.0,187.55,0
,ultrabrew/metrics,,,,,,17.0,8.0,48.0,8158.0,1149.0,7009.0,34.0,29.0,200.0,40.0,352.0,137.33,7.0,88.0,46.0,21.0,60.0,45.91,0
,circe/circe-yaml,,,,,,38.0,23.0,497.0,11861.0,5107.0,6754.0,343.0,247.0,80.0,158.0,1494.0,666.87,36.0,257.0,145.0,56.0,316.0,88.8,0
,Alex-D/Trumbowyg,,,,,,992.0,922.0,3463.0,107639.0,36265.0,71374.0,372.0,260.0,166.0,1256.0,13772.0,2937.490000000001,193.0,5856.0,4065.0,895.0,1769.0,732.49,0
,tarantool/cartridge-java,,,,,,220.0,160.0,352.0,105266.0,30520.0,74746.0,226.0,186.0,1100.0,115.0,347.0,657.72,18.0,71.0,39.0,16.0,213.0,254.59000000000003,0
,1904labs/dom-to-image-more,,,,,,109.0,53.0,518.0,76818.0,208576.0,-131758.0,78.0,61.0,161.0,176.0,515.0,451.7000000000001,21.0,781.0,541.0,120.0,279.0,98.23,0
,bcakmakoglu/vue-flow,,,,,,231.0,210.0,2654.0,461605.0,313538.0,148067.0,997.0,919.0,38.0,110.0,196.0,1122.82,20.0,4407.0,3865.0,270.0,332.0,270.6500000000001,0
,kwebio/kweb-core,,,,,,238.0,234.0,1272.0,145661.0,117751.0,27910.0,376.0,268.0,132.0,152.0,1301.0,805.63,34.0,1189.0,1033.0,78.0,317.0,268.01000000000005,0
,deliveredtechnologies/terraform-maven,,,,,,103.0,75.0,65.0,114494.0,33771.0,80723.0,162.0,133.0,79.0,57.0,341.0,263.24000000000007,8.0,72.0,42.0,15.0,79.0,93.77,0
,palantir/auth-tokens,,,,,,14.0,14.0,184.0,19284.0,12615.0,6669.0,1039.0,955.0,241.0,130.0,1730.0,905.9999999999998,25.0,79.0,11.0,34.0,314.0,54.120000000000005,0
,apache/tinkerpop,,,,,,2.0,2.0,8345.0,2419472.0,1443280.0,976192.0,2706.0,1767.0,3047.0,701.0,9649.0,4589.3799999999965,171.0,4305.0,2118.0,1093.0,1520.0,1590.2899999999995,0
,joni2back/angular-filemanager,,,,,,257.0,170.0,896.0,240783.0,10659.0,230124.0,123.0,73.0,12.0,296.0,4035.0,762.4,45.0,3964.0,2349.0,809.0,438.0,206.67,0
,jorgebucaran/colorette,,,,,,53.0,50.0,562.0,2812.0,1781.0,1031.0,43.0,26.0,30.0,123.0,911.0,284.89,18.0,1971.0,1769.0,101.0,174.0,54.88,0
,spring-projects/spring-boot,,,,,,34229.0,33717.0,84323.0,3376440.0,3418192.0,-41752.0,5871.0,16.0,4534.0,18147.0,1199.0,43819.51000000002,15.0,188003.0,85404.0,51300.0,25486.0,12390.48,0
,blackducksoftware/hub-detect,,,,,,45.0,40.0,692.0,336854.0,130496.0,206358.0,323.0,287.0,246.0,116.0,1185.0,608.52,17.0,161.0,49.0,56.0,220.0,207.22,0
,notiflix/Notiflix,,,,,,71.0,69.0,135.0,6749.0,6696.0,53.0,4.0,1.0,1.0,86.0,4.0,171.88,1.0,733.0,603.0,65.0,110.0,57.74,0
,nemerosa/ontrack,,,,,,856.0,841.0,897.0,14820.0,5945.0,8875.0,30.0,25.0,2.0,121.0,367.0,622.7200000000004,7.0,179.0,111.0,34.0,188.0,55.85000000000001,0
,realrolfje/anonimatron,,,,,,58.0,41.0,233.0,22470.0,8076.0,14394.0,126.0,73.0,8.0,85.0,330.0,340.42,10.0,187.0,90.0,48.0,148.0,70.50999999999999,0
,jedisct1/libsodium,,,,,,727.0,700.0,3477.0,230895.0,20468.0,210427.0,272.0,164.0,63.0,943.0,6729.0,2364.9500000000007,109.0,16211.0,12003.0,2104.0,1357.0,610.9400000000002,0
,Bynder/bynder-java-sdk,,,,,,36.0,34.0,202.0,21078.0,17422.0,3656.0,69.0,54.0,117.0,83.0,388.0,306.35,15.0,55.0,5.0,25.0,133.0,71.19,0
,avast/slog4s,,,,,,2.0,2.0,161.0,14167.0,6577.0,7590.0,408.0,184.0,2.0,52.0,104.0,333.49,4.0,13.0,5.0,4.0,77.0,33.33,0
,hashgraph/hedera-services,,,,,,7934.0,6822.0,47638.0,8724540.0,5480346.0,3244194.0,6661.0,5442.0,27547.0,564.0,897.0,10857.22,112.0,725.0,364.0,181.0,1961.0,3188.229999999999,0
,palantir/dialogue,,,,,,65.0,50.0,1710.0,189023.0,77934.0,111089.0,2246.0,2022.0,2415.0,137.0,515.0,1875.2600000000004,25.0,66.0,30.0,18.0,521.0,312.20000000000005,0
,WalletConnect/WalletConnectKotlinV2,,,,,,576.0,505.0,1200.0,881595.0,466439.0,415156.0,769.0,688.0,2821.0,134.0,185.0,1343.2600000000002,17.0,457.0,273.0,92.0,433.0,424.27,0
,Mermade/widdershins,,,,,,249.0,196.0,1209.0,67498.0,14477.0,53021.0,285.0,119.0,28.0,230.0,3318.0,945.87,52.0,2305.0,1519.0,393.0,441.0,188.74,0
,hustcc/timeago.js,,,,,,113.0,82.0,691.0,15147.0,3987.0,11160.0,160.0,114.0,26.0,236.0,6250.0,629.3900000000003,79.0,6842.0,5627.0,607.0,356.0,133.37999999999994,0
,firebase/firebaseui-web,,,,,,740.0,550.0,4157.0,577131.0,393021.0,184110.0,321.0,188.0,164.0,1320.0,2714.0,3010.9999999999995,49.0,7900.0,5051.0,1424.0,2368.0,643.38,0
,knockout/knockout,,,,,,765.0,714.0,5037.0,116703.0,17377.0,99326.0,229.0,127.0,140.0,1308.0,4206.0,2820.8799999999974,51.0,9000.0,6542.0,1229.0,1923.0,691.41,0
,codacy/bitbucket-scala-client,,,,,,7.0,6.0,64.0,16234.0,8887.0,7347.0,113.0,103.0,368.0,98.0,1310.0,330.61,26.0,25.0,11.0,7.0,163.0,90.29,0
,reinert/JJSchema,,,,,,36.0,42.0,115.0,5475.0,973.0,4502.0,32.0,28.0,16.0,58.0,1261.0,162.19999999999993,18.0,237.0,109.0,64.0,83.0,113.1,0
,dolanmiu/docx,,,,,,797.0,723.0,4729.0,458810.0,251537.0,207273.0,1609.0,1091.0,54.0,952.0,3660.0,3055.32,99.0,5532.0,4362.0,585.0,1495.0,710.4300000000001,0
,tuplejump/kafka-connect-cassandra,,,,,,8.0,1.0,17.0,5260.0,2030.0,3230.0,10.0,6.0,37.0,11.0,252.0,44.38999999999999,3.0,175.0,81.0,47.0,14.0,18.330000000000005,0
,boostorg/pool,,,,,,11.0,7.0,125.0,4973.0,2655.0,2318.0,36.0,27.0,6.0,64.0,1027.0,154.69999999999996,18.0,166.0,46.0,60.0,98.0,88.20999999999998,0
,ethereumjs/ethereumjs-abi,,,,,,51.0,26.0,298.0,15276.0,9869.0,5407.0,41.0,24.0,13.0,159.0,590.0,328.75000000000006,11.0,653.0,328.0,160.0,212.0,127.74000000000004,0
,combust/mleap,,,,,,453.0,365.0,1986.0,199892.0,78810.0,121082.0,384.0,331.0,627.0,493.0,3842.0,1637.9300000000003,69.0,2315.0,1590.0,362.0,857.0,530.8700000000002,0
,react-component/menu,,,,,,203.0,134.0,1602.0,49959.0,22433.0,27526.0,501.0,201.0,308.0,392.0,3312.0,1427.1,65.0,1446.0,733.0,357.0,794.0,248.33000000000004,0
,project-ncl/sourceclear-invoker,,,,,,10.0,9.0,78.0,9895.0,3415.0,6480.0,88.0,89.0,31.0,25.0,131.0,142.16,3.0,19.0,3.0,8.0,43.0,38.68,0
,istvan-ujjmeszaros/bootstrap-duallistbox,,,,,,100.0,21.0,188.0,20024.0,4843.0,15181.0,45.0,13.0,3.0,171.0,687.0,347.1400000000002,9.0,1041.0,500.0,269.0,253.0,221.4000000000001,0
,LeaVerou/prefixfree,,,,,,1276.0,27.0,209.0,4315.0,314.0,4001.0,31.0,24.0,2.0,216.0,1449.0,544.8100000000002,15.0,2644.0,1754.0,444.0,255.0,83.87000000000002,0
,kiwicom/orbit-compose,,,,,,110.0,102.0,202.0,137444.0,153544.0,-16100.0,487.0,440.0,400.0,68.0,133.0,671.2000000000002,11.0,217.0,170.0,23.0,182.0,182.11,0
,ITV/bucky,,,,,,7.0,6.0,67.0,38845.0,41394.0,-2549.0,70.0,55.0,31.0,65.0,1206.0,184.5300000000001,22.0,35.0,11.0,12.0,92.0,67.56000000000002,0
,transferwise/tw-tasks-executor,,,,,,16.0,15.0,67.0,72098.0,44545.0,27553.0,185.0,124.0,149.0,97.0,1126.0,400.2399999999999,37.0,126.0,82.0,22.0,173.0,123.71,0
,nebula-plugins/nebula-bintray-plugin,,,,,,6.0,3.0,30.0,7692.0,3996.0,3696.0,38.0,36.0,10.0,31.0,428.0,99.81,7.0,42.0,18.0,12.0,50.0,17.080000000000005,0
,unjs/unstorage,,,,,,153.0,100.0,739.0,175138.0,63643.0,111495.0,308.0,208.0,190.0,189.0,548.0,859.0900000000001,57.0,2134.0,1827.0,154.0,410.0,136.27,0
,Swrve/swrve-android-sdk,,,,,,57.0,56.0,548.0,81089.0,33225.0,47864.0,230.0,178.0,504.0,148.0,552.0,477.9600000000004,6.0,69.0,13.0,28.0,213.0,118.27,0
,iti-ict/wakamiti,,,,,,172.0,105.0,279.0,524712.0,431075.0,93637.0,131.0,122.0,18.0,51.0,80.0,320.35,9.0,61.0,43.0,9.0,110.0,147.44999999999996,0
,quick-perf/quickperf,,,,,,79.0,58.0,656.0,93085.0,8399.0,84686.0,138.0,83.0,34.0,85.0,1118.0,386.0899999999999,25.0,766.0,535.0,114.0,164.0,101.0,0
,microsoft/AdaptiveCards,,,,,,4907.0,4330.0,17375.0,7515067.0,5401328.0,2113739.0,3348.0,2766.0,7557.0,1264.0,6064.0,9297.41,134.0,3093.0,1838.0,628.0,3812.0,3218.45,0
,mscdex/ssh2,,,,,,1098.0,1065.0,5237.0,24310.0,2113.0,22197.0,94.0,1.0,48.0,1243.0,112.0,2845.159999999999,1.0,6457.0,4839.0,809.0,1820.0,617.6399999999999,0
,cglib/cglib,,,,,,109.0,45.0,641.0,12604.0,6700.0,5904.0,81.0,41.0,70.0,230.0,1684.0,496.3900000000001,19.0,7128.0,5008.0,1060.0,335.0,102.59999999999997,0
,swc-project/swc-loader,,,,,,58.0,27.0,117.0,875.0,267.0,608.0,20.0,12.0,2.0,90.0,366.0,191.66000000000005,12.0,466.0,384.0,39.0,130.0,70.9,0
,pushtell/react-bootstrap-date-picker,,,,,,109.0,59.0,436.0,38160.0,4005.0,34155.0,60.0,30.0,1.0,228.0,2002.0,454.4300000000006,23.0,952.0,402.0,275.0,348.0,98.1,0
,pixelcog/parallax.js,,,,,,242.0,201.0,958.0,5148.0,1967.0,3181.0,43.0,23.0,4.0,447.0,1678.0,817.3000000000008,21.0,6684.0,4105.0,1285.0,662.0,152.52,0
,Axway-API-Management-Plus/apimanager-swagger-promote,,,,,,172.0,166.0,662.0,555697.0,310236.0,245461.0,135.0,115.0,19.0,53.0,496.0,343.73,9.0,83.0,23.0,30.0,130.0,107.35,0
,ngx-translate/http-loader,,,,,,62.0,34.0,269.0,75570.0,51233.0,24337.0,40.0,13.0,13.0,163.0,719.0,296.8000000000001,10.0,370.0,208.0,81.0,243.0,78.42,0
,kermitt2/grobid,,,,,,844.0,484.0,4173.0,915729.0,549787.0,365942.0,309.0,229.0,177.0,744.0,2932.0,2225.13,48.0,4437.0,3458.0,489.0,1152.0,631.2099999999996,0
,hivemq/hivemq-testcontainer,,,,,,7.0,11.0,6.0,21605.0,10177.0,11428.0,52.0,43.0,119.0,18.0,79.0,97.5,3.0,28.0,20.0,4.0,30.0,46.85999999999999,0
,inrupt/solid-client-java,,,,,,3.0,3.0,295.0,51924.0,26793.0,25131.0,1110.0,1067.0,305.0,26.0,42.0,576.85,7.0,14.0,8.0,3.0,84.0,103.06,0
,webcomponents/custom-elements,,,,,,96.0,80.0,599.0,100348.0,37170.0,63178.0,111.0,65.0,303.0,178.0,1389.0,532.6600000000001,18.0,788.0,520.0,134.0,321.0,106.11,0
,ReactiveX/RxNetty,,,,,,194.0,139.0,845.0,149386.0,93173.0,56213.0,132.0,113.0,89.0,195.0,2112.0,597.8800000000002,23.0,1962.0,1353.0,304.0,320.0,136.33999999999995,0
,test-unit/test-unit,,,,,,47.0,48.0,361.0,6475.0,12179.0,-5704.0,88.0,78.0,71.0,130.0,1942.0,334.3600000000001,37.0,438.0,221.0,107.0,181.0,66.48,0
,alibaba/Alink,,,,,,214.0,163.0,285.0,8898.0,1181.0,7717.0,32.0,3.0,12.0,200.0,111.0,426.8400000000003,3.0,5741.0,3940.0,900.0,292.0,109.45999999999998,0
,speedment/jpa-streamer,,,,,,95.0,83.0,233.0,13155.0,12656.0,499.0,232.0,159.0,19.0,56.0,59.0,357.03999999999985,5.0,397.0,318.0,34.0,128.0,57.57999999999999,0
,palantir/gradle-conjure,,,,,,17.0,12.0,421.0,34266.0,19259.0,15007.0,1406.0,1284.0,250.0,122.0,843.0,1224.0400000000006,25.0,53.0,7.0,23.0,445.0,96.01,0
,palantir/gradle-shadow-jar,,,,,,7.0,2.0,105.0,3651.0,2760.0,891.0,374.0,303.0,20.0,51.0,224.0,351.4300000000002,10.0,22.0,14.0,4.0,129.0,69.48000000000002,0
