full_name,github_owner,github_repo,data_class,combined_name,group_id,artifact_id,cve_id,severity,cve_patched,cve_publish_date,cve_duration,start_version,start_version_timestamp,start_version_date,end_version,end_version_timestamp,end_version_date,patched_version,patched_version_timestamp,patched_version_date,latest_version,api_id,api_aliases,scm_url,github_url,github_api_url,patched_release_id
vuetifyjs/vuetify,vuetifyjs,vuetify,0,org.webjars.npm:vuetify,org.webjars.npm,vuetify,CVE-2022-25873,MODERATE,True,2022-09-19T00:00:28Z,-95571424000,2.0.0-beta.4,1561639462000,2019-06-27,2.6.9,1660128527000,2022-08-10,1.5.18,1567974204000.0,2019-09-08,3.6.15,GHSA-q4q5-c5cv-2p68,CVE-2022-25873,https://github.com/vuetifyjs/vuetify,https://github.com/vuetifyjs/vuetify,https://api.github.com/repos/vuetifyjs/vuetify,org.webjars.npm:vuetify:1.5.18
jquery/jquery,jquery,jquery,0,org.webjars.npm:jquery,org.webjars.npm,jquery,BIT-drupal-2020-11022,MODERATE,True,2020-04-29T22:18:55Z,-1457885000,1.11.3,1433317750000,2015-06-03,1.8.2,1637354827000,2021-11-19,3.5.0,1586740850000.0,2020-04-12,4.0.0-beta.2,GHSA-gxr4-xjj5-5px2,"BIT-drupal-2020-11022, CVE-2020-11022",https://github.com/jquery/jquery,https://github.com/jquery/jquery,https://api.github.com/repos/jquery/jquery,org.webjars.npm:jquery:3.5.0
jquery/jquery,jquery,jquery,0,org.webjars.npm:jquery,org.webjars.npm,jquery,CVE-2019-11358,MODERATE,True,2019-04-26T16:29:11Z,-1359296000,1.11.3,1433317750000,2015-06-03,1.8.2,1637354827000,2021-11-19,3.4.0,1554936855000.0,2019-04-10,4.0.0-beta.2,GHSA-6c3j-c64m-qhgq,"CVE-2019-11358, SNYK-JS-JQUERY-174006",https://github.com/jquery/jquery,https://github.com/jquery/jquery,https://api.github.com/repos/jquery/jquery,org.webjars.npm:jquery:3.4.0
jquery/jquery,jquery,jquery,0,org.webjars.npm:jquery,org.webjars.npm,jquery,BIT-drupal-2020-11023,MODERATE,True,2020-04-29T22:19:14Z,-1457904000,1.11.3,1433317750000,2015-06-03,1.8.2,1637354827000,2021-11-19,3.5.0,1586740850000.0,2020-04-12,4.0.0-beta.2,GHSA-jpcq-cgw6-v4j6,"BIT-drupal-2020-11023, CVE-2020-11023",https://github.com/jquery/jquery,https://github.com/jquery/jquery,https://api.github.com/repos/jquery/jquery,org.webjars.npm:jquery:3.5.0
jquery/jquery,jquery,jquery,0,org.webjars.npm:jquery,org.webjars.npm,jquery,CVE-2015-9251,MODERATE,True,2018-01-22T13:32:06Z,-58387598000,1.11.3,1433317750000,2015-06-03,1.8.2,1637354827000,2021-11-19,1.12.2,1458240328000.0,2016-03-17,4.0.0-beta.2,GHSA-rmxg-73gg-4p98,CVE-2015-9251,https://github.com/jquery/jquery,https://github.com/jquery/jquery,https://api.github.com/repos/jquery/jquery,org.webjars.npm:jquery:1.12.2
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-10650,HIGH,True,2022-07-15T19:41:47Z,-94404174000,2.0.0-RC1,1329638721000,2012-02-19,2.6.7.5,1624334058000,2021-06-21,2.10.0.pr1,1563509933000.0,2019-07-18,2.17.2,GHSA-rpr3-cw39-3pxh,CVE-2020-10650,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-14439,HIGH,True,2019-08-01T19:18:06Z,-116113315000,2.0.0-RC1,1329638721000,2012-02-19,2.9.9.1,1562114042000,2019-07-02,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-gwp4-hfv6-p7hw,CVE-2019-14439,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36189,HIGH,True,2021-12-09T19:16:59Z,-190503648000,2.0.0-RC1,1329638721000,2012-02-19,2.9.10.7,1606875495000,2020-12-01,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-vfqx-33qm-g869,CVE-2020-36189,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-7489,CRITICAL,True,2018-10-16T17:45:18Z,-91138147000,2.0.0-RC1,1329638721000,2012-02-19,2.6.7.4,1603594117000,2020-10-24,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-cggj-fvv3-cqwv,CVE-2018-7489,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-16335,CRITICAL,True,2019-09-23T18:33:45Z,-120689854000,2.0.0-RC1,1329638721000,2012-02-19,2.7.9.7,1583862230000,2020-03-10,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-85cw-hj65-qqv9,CVE-2019-16335,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-5968,HIGH,True,2020-06-30T20:40:50Z,-128277194000,2.0.0-RC1,1329638721000,2012-02-19,2.6.7.5,1624334058000,2021-06-21,2.8.0.rc1,1465272456000.0,2016-06-06,2.17.2,GHSA-w3f4-3q6j-rh82,CVE-2018-5968,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2017-17485,CRITICAL,True,2018-10-18T17:42:48Z,-74612112000,2.0.0-RC1,1329638721000,2012-02-19,2.6.7.5,1624334058000,2021-06-21,2.8.0.rc1,1465272456000.0,2016-06-06,2.17.2,GHSA-rfx6-vp9g-rh7v,CVE-2017-17485,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-16943,CRITICAL,True,2019-11-13T00:32:27Z,-125031376000,2.0.0-RC1,1329638721000,2012-02-19,2.7.9.7,1583862230000,2020-03-10,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-fmmc-742q-jg75,CVE-2019-16943,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-14892,HIGH,True,2020-05-15T18:58:58Z,-140995367000,2.0.0-RC1,1329638721000,2012-02-19,2.7.9.7,1583862230000,2020-03-10,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-cf6r-3wgc-h863,CVE-2019-14892,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-14540,CRITICAL,True,2019-09-23T18:33:25Z,-120689834000,2.0.0-RC1,1329638721000,2012-02-19,2.7.9.7,1583862230000,2020-03-10,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-h822-r4r5-v8jg,CVE-2019-14540,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2017-7525,CRITICAL,True,2018-10-16T17:21:35Z,-91136724000,2.0.0-RC1,1329638721000,2012-02-19,2.8.8.1,1492616134000,2017-04-19,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-qxxx-2pp7-5hmx,CVE-2017-7525,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-17531,CRITICAL,True,2019-11-13T00:32:38Z,-125031387000,2.0.0-RC1,1329638721000,2012-02-19,2.7.9.7,1583862230000,2020-03-10,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-gjmw-vf9h-g25v,CVE-2019-17531,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2021-20190,HIGH,True,2021-01-20T21:20:15Z,-162603844000,2.0.0-RC1,1329638721000,2012-02-19,2.6.7.4,1603594117000,2020-10-24,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-5949-rw7g-wx7w,CVE-2021-20190,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CGA-9vjr-qmvr-wg48,HIGH,True,2022-10-03T00:00:31Z,-38530570000,2.0.0-RC1,1329638721000,2012-02-19,2.12.7,1653587147000,2022-05-26,2.13.0-rc1,1626224661000.0,2021-07-13,2.17.2,GHSA-rgv9-q543-rqg4,"CGA-9vjr-qmvr-wg48, CVE-2022-42004",http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.13.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CGA-mh4f-39hj-cv5p,HIGH,True,2022-03-12T00:00:36Z,-20818575000,2.0.0-RC1,1329638721000,2012-02-19,2.13.2,1646595684000,2022-03-06,2.13.0-rc1,1626224661000.0,2021-07-13,2.17.2,GHSA-57j2-w4cx-62h2,"CGA-mh4f-39hj-cv5p, CVE-2020-36518",http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.13.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-12022,HIGH,True,2019-03-25T18:03:09Z,-88264533000,2.0.0-RC1,1329638721000,2012-02-19,2.6.7.5,1624334058000,2021-06-21,2.8.0.rc1,1465272456000.0,2016-06-06,2.17.2,GHSA-cjjf-94ff-43w7,CVE-2018-12022,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-17267,CRITICAL,True,2020-06-15T18:44:48Z,-28736755000,2.0.0-RC1,1329638721000,2012-02-19,2.6.7.5,1624334058000,2021-06-21,2.10.0.pr1,1563509933000.0,2019-07-18,2.17.2,GHSA-f3j5-rmmp-3fc5,CVE-2019-17267,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36184,HIGH,True,2021-12-09T19:16:26Z,-75567453000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.10.0.pr1,1563509933000.0,2019-07-18,2.17.2,GHSA-m6x4-97wx-4q27,CVE-2020-36184,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-14379,CRITICAL,True,2019-08-01T19:18:00Z,-99414624000,2.0.0-RC1,1329638721000,2012-02-19,2.6.7.5,1624334058000,2021-06-21,2.8.0.rc1,1465272456000.0,2016-06-06,2.17.2,GHSA-6fpp-rgj9-8rwc,CVE-2019-14379,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-19362,CRITICAL,True,2019-01-04T19:07:03Z,-98055052000,2.0.0,1332702684000,2012-03-25,2.6.7.2,1542091769000,2018-11-12,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-c8hm-7hpq-7jhg,CVE-2018-19362,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36181,HIGH,True,2021-12-09T19:16:10Z,-190503599000,2.0.0,1332702684000,2012-03-25,2.9.10.7,1606875495000,2020-12-01,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-cvm9-fjm9-3572,CVE-2020-36181,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-35490,HIGH,True,2021-12-09T19:15:00Z,-75567367000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.10.0.pr1,1563509933000.0,2019-07-18,2.17.2,GHSA-wh8g-3j2c-rqj5,CVE-2020-35490,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-9547,CRITICAL,True,2020-05-15T18:59:10Z,-124296694000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.8.0.rc1,1465272456000.0,2016-06-06,2.17.2,GHSA-q93h-jc49-78gg,CVE-2020-9547,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-35728,HIGH,True,2021-12-09T19:15:24Z,-75567391000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.10.0.pr1,1563509933000.0,2019-07-18,2.17.2,GHSA-5r5r-6hpj-8gg9,CVE-2020-35728,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-20330,CRITICAL,True,2020-03-04T20:52:11Z,-134781360000,2.0.0,1332702684000,2012-03-25,2.9.10.1,1571527497000,2019-10-19,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-gww7-p5w4-wrfv,CVE-2019-20330,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2019-12814,MODERATE,True,2019-07-17T15:26:12Z,-114803401000,2.0.0,1332702684000,2012-03-25,2.9.9,1557976205000,2019-05-15,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-cmfg-87vq-g5g4,CVE-2019-12814,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-24616,HIGH,True,2021-12-09T19:14:51Z,-75567358000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.10.0.pr1,1563509933000.0,2019-07-18,2.17.2,GHSA-h3cw-g4mq-c5x2,CVE-2020-24616,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-35491,HIGH,True,2021-12-09T19:15:11Z,-75567378000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.10.0.pr1,1563509933000.0,2019-07-18,2.17.2,GHSA-r3gr-cxrf-hg25,CVE-2020-35491,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36186,HIGH,True,2021-11-19T20:13:06Z,-73842853000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.10.0.pr1,1563509933000.0,2019-07-18,2.17.2,GHSA-v585-23hc-c647,CVE-2020-36186,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-14719,CRITICAL,True,2019-01-04T19:09:49Z,-81356533000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.8.0.rc1,1465272456000.0,2016-06-06,2.17.2,GHSA-4gq5-ch57-c2mg,CVE-2018-14719,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2017-15095,CRITICAL,True,2018-10-18T17:42:34Z,-91310783000,2.0.0,1332702684000,2012-03-25,2.6.7.2,1542091769000,2018-11-12,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-h592-38cm-4ggp,CVE-2017-15095,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-9548,CRITICAL,True,2020-05-15T18:59:01Z,-124296685000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.8.0.rc1,1465272456000.0,2016-06-06,2.17.2,GHSA-p43x-xfjf-5jhr,CVE-2020-9548,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36180,HIGH,True,2021-12-09T19:16:18Z,-190503607000,2.0.0,1332702684000,2012-03-25,2.9.10.7,1606875495000,2020-12-01,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-8c4j-34r4-xr8g,CVE-2020-36180,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-10673,HIGH,True,2020-05-15T18:59:04Z,-140995373000,2.0.0,1332702684000,2012-03-25,2.8.11.6,1583863267000,2020-03-10,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-fqwf-pjwf-7vqv,CVE-2020-10673,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-24750,HIGH,True,2021-12-09T19:15:36Z,-190503565000,2.0.0,1332702684000,2012-03-25,2.6.7.4,1603594117000,2020-10-24,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-qjw2-hr98-qgfh,CVE-2020-24750,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2018-11307,CRITICAL,True,2019-07-16T17:42:21Z,-98026485000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.8.0.rc1,1465272456000.0,2016-06-06,2.17.2,GHSA-qr7j-h6gg-jmgc,CVE-2018-11307,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36187,HIGH,True,2021-12-09T19:16:51Z,-75567478000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.10.0.pr1,1563509933000.0,2019-07-18,2.17.2,GHSA-r695-7vr9-jgc2,CVE-2020-36187,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-8840,CRITICAL,True,2020-03-04T20:52:14Z,-134781363000,2.0.0,1332702684000,2012-03-25,2.9.10.2,1578013820000,2020-01-02,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-4w82-r329-3q67,CVE-2020-8840,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36183,HIGH,True,2021-12-09T19:16:34Z,-190503623000,2.0.0,1332702684000,2012-03-25,2.9.10.7,1606875495000,2020-12-01,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-9m6f-7xcq-8vf8,CVE-2020-36183,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36185,HIGH,True,2021-12-09T19:16:02Z,-75567429000,2.0.0,1332702684000,2012-03-25,2.6.7.5,1624334058000,2021-06-21,2.10.0.pr1,1563509933000.0,2019-07-18,2.17.2,GHSA-8w26-6f25-cm9x,CVE-2020-36185,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1
FasterXML/jackson-databind,FasterXML,jackson-databind,0,com.fasterxml.jackson.core:jackson-databind,com.fasterxml.jackson.core,jackson-databind,CVE-2020-36182,HIGH,True,2021-12-09T19:15:46Z,-190503575000,2.0.0,1332702684000,2012-03-25,2.9.10.7,1606875495000,2020-12-01,2.7.0-rc1,1448573771000.0,2015-11-26,2.17.2,GHSA-89qr-369f-5m5x,CVE-2020-36182,http://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,https://api.github.com/repos/FasterXML/jackson-databind,com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1
