patched_release_id,full_name,cve_id,severity,cve_patched,cve_publish_date,patched_version_date,issues_new_acc,issues_closed_acc,issue_comments_acc,issue_response_time_acc,issue_resolution_duration_acc,issue_age_acc,code_change_lines_add_acc,code_change_lines_remove_acc,code_change_lines_sum_acc,change_requests_acc,change_requests_accepted_acc,change_requests_reviews_acc,change_request_response_time_acc,change_request_resolution_duration_acc,change_request_age_acc,bus_factor_acc,inactive_contributors_acc,activity_acc,new_contributors_acc,attention_acc,stars_acc,technical_fork_acc,participants_acc,openrank_acc
org.yamcs:yamcs:5.8.7,yamcs/yamcs,CVE-2023-45279,MODERATE,True,2023-10-20T00:30:24Z,2023-09-29,297.0,243.0,839.0,,,,1570459.0,1333392.0,237067.0,429.0,373.0,58.0,,,,240.0,755,1097.7500000000002,24.0,312.0,154.0,78.0,455.0,471.22
org.yamcs:yamcs:5.8.7,yamcs/yamcs,CVE-2023-45280,MODERATE,True,2023-10-20T00:30:24Z,2023-09-29,297.0,243.0,839.0,,,,1570459.0,1333392.0,237067.0,429.0,373.0,58.0,,,,240.0,755,1097.7500000000002,24.0,312.0,154.0,78.0,455.0,471.22
com.clickhouse:clickhouse-client:0.4.6,ClickHouse/clickhouse-jdbc,CVE-2024-23689,HIGH,True,2024-01-19T21:30:36Z,2023-05-02,595.0,,,,,,516359.0,272847.0,,579.0,454.0,136.0,,,,723.0,,2384.27,126.0,2255.0,1186.0,,,641.7200000000003
com.clickhouse:clickhouse-jdbc:0.4.6,ClickHouse/clickhouse-jdbc,CVE-2024-23689,HIGH,True,2024-01-19T21:30:36Z,2023-05-02,595.0,,,,,,516359.0,272847.0,,579.0,454.0,136.0,,,,723.0,,2384.27,126.0,2255.0,1186.0,,,641.7200000000003
com.clickhouse:clickhouse-r2dbc:0.4.6,ClickHouse/clickhouse-jdbc,CVE-2024-23689,HIGH,True,2024-01-19T21:30:36Z,2023-05-02,595.0,,,,,,516359.0,272847.0,,579.0,454.0,136.0,,,,723.0,,2384.27,126.0,2255.0,1186.0,,,641.7200000000003
,gemini-hlsw/gsp-graphql,CVE-2023-50730,HIGH,False,2023-12-18T23:26:52Z,,,,,,,,,,,,,,,,,,411,555.64,,,,,,
,gemini-hlsw/gsp-graphql,CVE-2023-50730,HIGH,False,2023-12-18T23:26:52Z,,,,,,,,,,,,,,,,,,411,555.64,,,,,,
,gemini-hlsw/gsp-graphql,CVE-2023-50730,HIGH,False,2023-12-18T23:26:52Z,,,,,,,,,,,,,,,,,,411,555.64,,,,,,
,gemini-hlsw/gsp-graphql,CVE-2023-50730,HIGH,False,2023-12-18T23:26:52Z,,,,,,,,,,,,,,,,,,411,555.64,,,,,,
,gemini-hlsw/gsp-graphql,CVE-2023-50730,HIGH,False,2023-12-18T23:26:52Z,,,,,,,,,,,,,,,,,,411,555.64,,,,,,
,gemini-hlsw/gsp-graphql,CVE-2023-50730,HIGH,False,2023-12-18T23:26:52Z,,,,,,,,,,,,,,,,,,411,555.64,,,,,,
org.webjars.bowergithub.vaadin:vaadin-menu-bar:1.2.1,vaadin/vaadin-menu-bar,CVE-2021-33611,MODERATE,True,2021-11-03T17:33:32Z,2020-12-11,72.0,45.0,118.0,,,,13280.0,8484.0,4796.0,45.0,45.0,92.0,,,,55.0,63,168.82999999999996,8.0,13.0,5.0,4.0,86.0,34.77
org.scala-lang:scala-library:2.12.9,scala/scala,CVE-2022-36944,CRITICAL,True,2022-09-25T00:00:20Z,2019-08-05,6.0,7.0,22571.0,,,,1304517.0,1429419.0,-124902.0,4001.0,3076.0,9025.0,,,,857.0,6209,7846.71,291.0,15750.0,10428.0,2661.0,2628.0,1852.28
org.apache.openmeetings:openmeetings-parent:5.1.0,apache/openmeetings,CVE-2020-13951,HIGH,True,2022-02-10T20:36:45Z,2020-12-01,47.0,43.0,320.0,,,,246109.0,109562.0,136547.0,70.0,54.0,305.0,,,,78.0,126,244.68,11.0,901.0,439.0,231.0,111.0,130.56
org.apache.openmeetings:openmeetings-parent:6.2.0,apache/openmeetings,CVE-2021-27576,HIGH,True,2021-06-16T17:43:36Z,2022-04-26,57.0,49.0,389.0,,,,257629.0,112213.0,145416.0,113.0,84.0,384.0,,,,98.0,287,334.84000000000003,13.0,1142.0,564.0,284.0,145.0,170.91000000000005
com.rabbitmq.jms:rabbitmq-jms:2.2.0,rabbitmq/rabbitmq-jms-client,CVE-2020-36282,HIGH,True,2021-12-10T17:15:49Z,2020-11-03,57.0,57.0,186.0,,,,13758.0,2834.0,10924.0,71.0,41.0,26.0,,,,69.0,213,196.99999999999997,11.0,117.0,41.0,38.0,102.0,41.120000000000005
org.springframework.session:spring-session-core:2.7.1,spring-projects/spring-session,CVE-2023-20866,MODERATE,True,2023-04-13T21:30:27Z,2023-03-21,1756.0,1612.0,4842.0,,,,214838.0,169164.0,45674.0,402.0,174.0,374.0,,,,1104.0,2069,3136.6700000000005,48.0,4493.0,1900.0,1297.0,1845.0,739.1600000000001
org.keycloak:keycloak-parent:4.0.0.Beta3,keycloak/keycloak,CVE-2018-14655,MODERATE,True,2022-05-13T01:34:29Z,2018-05-24,,,4013.0,,,,4900923.0,1474877.0,3426046.0,4308.0,3734.0,1195.0,,,,483.0,2671,4836.9800000000005,242.0,5385.0,2365.0,1510.0,1320.0,1559.8099999999995
org.keycloak:keycloak-parent:4.6.0.Final,keycloak/keycloak,CVE-2018-14657,HIGH,True,2022-05-13T01:12:25Z,2018-11-14,,,5177.0,,,,5196897.0,1612485.0,3584412.0,4792.0,4133.0,1677.0,,,,684.0,3846,5755.920000000001,285.0,6824.0,3056.0,1884.0,1660.0,1889.51
org.keycloak:keycloak-parent:13.0.0,keycloak/keycloak,CVE-2020-1725,MODERATE,True,2022-02-09T00:58:52Z,2021-05-06,,,11746.0,,,,6844187.0,2497629.0,4346558.0,7094.0,5885.0,6612.0,,,,1675.0,13269,10757.339999999997,512.0,18256.0,9384.0,4436.0,3491.0,3483.209999999999
org.keycloak:keycloak-parent:3.4.0.Final,keycloak/keycloak,CVE-2017-12159,HIGH,True,2022-05-13T01:38:14Z,2017-11-09,,,3114.0,,,,4296790.0,1342555.0,2954235.0,3864.0,3377.0,831.0,,,,369.0,1719,4061.87,211.0,4152.0,1782.0,1185.0,1045.0,1261.9499999999998
org.keycloak:keycloak-parent:8.0.0,keycloak/keycloak,CVE-2020-1718,MODERATE,True,2022-02-09T00:59:32Z,2019-11-15,,,7531.0,,,,5792966.0,2027601.0,3765365.0,5561.0,4725.0,2847.0,,,,1047.0,6890,7450.8,374.0,10523.0,4919.0,2802.0,2286.0,2438.539999999999
org.keycloak:keycloak-parent:10.0.0,keycloak/keycloak,CVE-2020-1758,MODERATE,True,2022-02-09T00:56:26Z,2020-04-29,,,8749.0,,,,5986327.0,2177852.0,3808475.0,6030.0,5104.0,3622.0,,,,1183.0,8396,8304.68,396.0,12742.0,6266.0,3238.0,2568.0,2711.8399999999992
org.keycloak:keycloak-parent:3.4.0.Final,keycloak/keycloak,CVE-2017-12158,MODERATE,True,2022-05-13T01:38:14Z,2017-11-09,,,3114.0,,,,4296790.0,1342555.0,2954235.0,3864.0,3377.0,831.0,,,,369.0,1719,4061.87,211.0,4152.0,1782.0,1185.0,1045.0,1261.9499999999998
org.keycloak:keycloak-parent:19.0.2,keycloak/keycloak,CVE-2022-2256,MODERATE,True,2022-09-23T16:32:51Z,2022-09-14,2728.0,1529.0,29365.0,,,,7719070.0,3403201.0,4315869.0,8957.0,7345.0,11232.0,,,,3709.0,21003,17503.079999999998,681.0,26298.0,14362.0,5968.0,6869.0,5161.440000000001
org.keycloak:keycloak-parent:3.3.0.Final,keycloak/keycloak,CVE-2017-12160,HIGH,True,2022-05-13T01:23:16Z,2017-10-26,,,2928.0,,,,4229239.0,1328929.0,2900310.0,3715.0,3249.0,793.0,,,,356.0,1582,3886.6,199.0,3919.0,1671.0,1124.0,992.0,1207.6999999999998
org.keycloak:keycloak-parent:12.0.0,keycloak/keycloak,CVE-2020-14366,HIGH,True,2022-02-09T00:58:03Z,2020-12-16,,,10660.0,,,,6499547.0,2311845.0,4187702.0,6690.0,5586.0,5340.0,,,,1476.0,11201,9822.429999999998,476.0,16096.0,8172.0,3962.0,3131.0,3195.1599999999994
org.keycloak:keycloak-parent:14.0.0,keycloak/keycloak,CVE-2021-3461,HIGH,True,2022-04-03T00:01:01Z,2021-06-18,,,12002.0,,,,6911685.0,2508133.0,4403552.0,7208.0,5956.0,6819.0,,,,1734.0,13698,10982.499999999996,515.0,18678.0,9632.0,4523.0,3581.0,3551.629999999999
org.keycloak:keycloak-parent:10.0.2,keycloak/keycloak,CVE-2020-10748,MODERATE,True,2022-02-09T00:56:37Z,2020-06-02,,,9430.0,,,,6122583.0,2227019.0,3895564.0,6214.0,5241.0,4121.0,,,,1232.0,9065,8720.74,417.0,13651.0,6797.0,3427.0,2716.0,2826.6999999999994
org.keycloak:keycloak-parent:20.0.5,keycloak/keycloak,CVE-2022-4137,HIGH,True,2023-03-01T17:38:56Z,2023-02-20,3968.0,2466.0,33860.0,,,,7998416.0,3826428.0,4171988.0,9614.0,7839.0,12433.0,,,,4750.0,23897,20264.959999999995,714.0,28759.0,15835.0,6462.0,8451.0,5885.890000000001
org.keycloak:keycloak-parent:20.0.2,keycloak/keycloak,CVE-2022-3782,CRITICAL,True,2022-12-13T19:44:56Z,2022-12-13,3409.0,2016.0,31779.0,,,,7855017.0,3568545.0,4286472.0,9282.0,7577.0,11821.0,,,,4307.0,22700,19058.959999999995,696.0,27752.0,15236.0,6258.0,7789.0,5575.560000000001
org.keycloak:keycloak-parent:8.0.0,keycloak/keycloak,CVE-2020-1717,LOW,True,2022-02-09T00:59:06Z,2019-11-15,,,7531.0,,,,5792966.0,2027601.0,3765365.0,5561.0,4725.0,2847.0,,,,1047.0,6890,7450.8,374.0,10523.0,4919.0,2802.0,2286.0,2438.539999999999
org.keycloak:keycloak-parent:13.0.0,keycloak/keycloak,CVE-2021-3513,HIGH,True,2022-08-23T00:00:17Z,2021-05-06,,,11746.0,,,,6844187.0,2497629.0,4346558.0,7094.0,5885.0,6612.0,,,,1675.0,13269,10757.339999999997,512.0,18256.0,9384.0,4436.0,3491.0,3483.209999999999
org.keycloak:keycloak-parent:23.0.4,keycloak/keycloak,CVE-2023-6927,MODERATE,True,2023-12-19T00:30:21Z,2024-01-08,8026.0,5134.0,55947.0,,,,9408714.0,4622206.0,4786508.0,12600.0,10291.0,16530.0,,,,6847.0,31178,28602.41999999999,875.0,34778.0,19662.0,7558.0,12601.0,8240.720000000003
org.keycloak:keycloak-parent:10.0.0,keycloak/keycloak,CVE-2020-1694,MODERATE,True,2022-02-09T00:57:02Z,2020-04-29,,,8749.0,,,,5986327.0,2177852.0,3808475.0,6030.0,5104.0,3622.0,,,,1183.0,8396,8304.68,396.0,12742.0,6266.0,3238.0,2568.0,2711.8399999999992
org.keycloak:keycloak-parent:19.0.2,keycloak/keycloak,CVE-2022-2668,HIGH,True,2022-09-23T16:32:32Z,2022-09-14,2728.0,1529.0,29365.0,,,,7719070.0,3403201.0,4315869.0,8957.0,7345.0,11232.0,,,,3709.0,21003,17503.079999999998,681.0,26298.0,14362.0,5968.0,6869.0,5161.440000000001
org.keycloak:keycloak-parent:20.0.2,keycloak/keycloak,CVE-2022-3916,MODERATE,True,2022-12-13T19:44:33Z,2022-12-13,3409.0,2016.0,31779.0,,,,7855017.0,3568545.0,4286472.0,9282.0,7577.0,11821.0,,,,4307.0,22700,19058.959999999995,696.0,27752.0,15236.0,6258.0,7789.0,5575.560000000001
org.keycloak:keycloak-parent:11.0.1,keycloak/keycloak,CVE-2020-10758,HIGH,True,2022-02-09T00:56:51Z,2020-08-21,,,9883.0,,,,6342174.0,2260449.0,4081725.0,6379.0,5353.0,4581.0,,,,1329.0,9755,9121.22,442.0,14443.0,7247.0,3598.0,2864.0,2963.5399999999995
org.keycloak:keycloak-parent:8.0.0,keycloak/keycloak,CVE-2019-14910,CRITICAL,True,2022-05-24T17:02:42Z,2019-11-15,,,7531.0,,,,5792966.0,2027601.0,3765365.0,5561.0,4725.0,2847.0,,,,1047.0,6890,7450.8,374.0,10523.0,4919.0,2802.0,2286.0,2438.539999999999
org.keycloak:keycloak-parent:8.0.0,keycloak/keycloak,CVE-2019-14909,HIGH,True,2022-05-24T17:02:40Z,2019-11-15,,,7531.0,,,,5792966.0,2027601.0,3765365.0,5561.0,4725.0,2847.0,,,,1047.0,6890,7450.8,374.0,10523.0,4919.0,2802.0,2286.0,2438.539999999999
org.keycloak:keycloak-parent:12.0.3,keycloak/keycloak,CVE-2021-20222,HIGH,True,2021-05-13T22:29:51Z,2021-02-16,,,11041.0,,,,6602391.0,2347618.0,4254773.0,6801.0,5674.0,5787.0,,,,1548.0,12006,10130.829999999998,494.0,16955.0,8659.0,4148.0,3258.0,3292.4499999999994
io.netty:netty-parent:5.0.0.Alpha1,netty/netty,CVE-2015-2156,HIGH,True,2020-06-30T21:01:21Z,2013-12-22,,,,,,,,,,,,,,,,,,,,,,,,
,netty/netty,BIT-zookeeper-2021-21295,MODERATE,False,2021-03-30T15:10:38Z,,4454.0,4075.0,51951.0,,,,6459929.0,4672683.0,1787246.0,6282.0,3241.0,31255.0,,,,3353.0,15034,19028.820000000003,389.0,68417.0,33255.0,17581.0,8608.0,5327.799999999998
,netty/netty,CVE-2021-37136,HIGH,False,2021-09-09T17:11:21Z,,4454.0,4075.0,51951.0,,,,6459929.0,4672683.0,1787246.0,6282.0,3241.0,31255.0,,,,3353.0,15034,19028.820000000003,389.0,68417.0,33255.0,17581.0,8608.0,5327.799999999998
,netty/netty,CVE-2021-43797,MODERATE,False,2021-12-09T19:09:17Z,,4454.0,4075.0,51951.0,,,,6459929.0,4672683.0,1787246.0,6282.0,3241.0,31255.0,,,,3353.0,15034,19028.820000000003,389.0,68417.0,33255.0,17581.0,8608.0,5327.799999999998
,netty/netty,CVE-2019-20445,MODERATE,False,2020-02-21T18:55:04Z,,4454.0,4075.0,51951.0,,,,6459929.0,4672683.0,1787246.0,6282.0,3241.0,31255.0,,,,3353.0,15034,19028.820000000003,389.0,68417.0,33255.0,17581.0,8608.0,5327.799999999998
io.netty:netty:4.0.0.Alpha1,netty/netty,CVE-2015-2156,HIGH,True,2020-06-30T21:01:21Z,2012-07-10,,,,,,,,,,,,,,,,,,,,,,,,
,netty/netty,CVE-2021-21290,MODERATE,False,2021-02-08T21:17:48Z,,4454.0,4075.0,51951.0,,,,6459929.0,4672683.0,1787246.0,6282.0,3241.0,31255.0,,,,3353.0,15034,19028.820000000003,389.0,68417.0,33255.0,17581.0,8608.0,5327.799999999998
,netty/netty,CVE-2021-37137,HIGH,False,2021-09-09T17:11:31Z,,4454.0,4075.0,51951.0,,,,6459929.0,4672683.0,1787246.0,6282.0,3241.0,31255.0,,,,3353.0,15034,19028.820000000003,389.0,68417.0,33255.0,17581.0,8608.0,5327.799999999998
,netty/netty,CVE-2019-20444,CRITICAL,False,2020-02-21T18:55:24Z,,4454.0,4075.0,51951.0,,,,6459929.0,4672683.0,1787246.0,6282.0,3241.0,31255.0,,,,3353.0,15034,19028.820000000003,389.0,68417.0,33255.0,17581.0,8608.0,5327.799999999998
org.zaproxy:zap:2.12.0,zaproxy/zaproxy,CVE-2022-27820,MODERATE,True,2022-03-25T00:00:34Z,2022-10-27,2900.0,2566.0,24770.0,,,,1627788.0,943096.0,684692.0,2964.0,2785.0,4374.0,,,,1277.0,6282,7835.840000000002,176.0,15732.0,10865.0,2433.0,3304.0,1668.729999999999
org.wso2.transport.http:org.wso2.transport.http.netty:6.3.1,wso2/transport-http,CVE-2019-10797,MODERATE,True,2022-02-09T22:35:29Z,2020-02-09,26.0,21.0,80.0,,,,135842.0,53448.0,82394.0,353.0,330.0,620.0,,,,91.0,139,617.34,19.0,99.0,9.0,45.0,200.0,99.77
com.amazonaws:aws-java-sdk-s3:1.12.261,aws/aws-sdk-java,CVE-2022-31159,HIGH,True,2022-07-15T20:44:55Z,2022-07-14,2006.0,1890.0,9711.0,,,,266494.0,279918.0,-13424.0,415.0,183.0,242.0,,,,2617.0,8291,6107.570000000002,143.0,9345.0,3465.0,2940.0,4069.0,1369.8799999999997
org.springframework.cloud:spring-cloud-openfeign-core:2.1.5.RELEASE,spring-cloud/spring-cloud-openfeign,CVE-2021-22044,HIGH,True,2022-05-24T19:19:03Z,2020-01-31,193.0,163.0,1013.0,,,,15058.0,3511.0,11547.0,82.0,59.0,95.0,,,,315.0,193,731.76,29.0,788.0,356.0,216.0,475.0,138.42999999999998
org.typelevel:grackle-core_native0.4_3:0.18.0,typelevel/grackle,CVE-2023-50730,HIGH,True,2023-12-18T23:26:52Z,2023-12-18,99.0,73.0,364.0,,,,262359.0,88136.0,174223.0,400.0,298.0,165.0,,,,91.0,,600.1999999999999,24.0,189.0,141.0,23.0,180.0,140.35
org.typelevel:grackle-core_sjs1_3:0.18.0,typelevel/grackle,CVE-2023-50730,HIGH,True,2023-12-18T23:26:52Z,2023-12-18,99.0,73.0,364.0,,,,262359.0,88136.0,174223.0,400.0,298.0,165.0,,,,91.0,,600.1999999999999,24.0,189.0,141.0,23.0,180.0,140.35
org.typelevel:grackle-core_2.13:0.18.0,typelevel/grackle,CVE-2023-50730,HIGH,True,2023-12-18T23:26:52Z,2023-12-18,99.0,73.0,364.0,,,,262359.0,88136.0,174223.0,400.0,298.0,165.0,,,,91.0,,600.1999999999999,24.0,189.0,141.0,23.0,180.0,140.35
org.typelevel:grackle-core_sjs1_2.13:0.18.0,typelevel/grackle,CVE-2023-50730,HIGH,True,2023-12-18T23:26:52Z,2023-12-18,99.0,73.0,364.0,,,,262359.0,88136.0,174223.0,400.0,298.0,165.0,,,,91.0,,600.1999999999999,24.0,189.0,141.0,23.0,180.0,140.35
org.typelevel:grackle-core_native0.4_2.13:0.18.0,typelevel/grackle,CVE-2023-50730,HIGH,True,2023-12-18T23:26:52Z,2023-12-18,99.0,73.0,364.0,,,,262359.0,88136.0,174223.0,400.0,298.0,165.0,,,,91.0,,600.1999999999999,24.0,189.0,141.0,23.0,180.0,140.35
org.typelevel:grackle-core_3:0.18.0,typelevel/grackle,CVE-2023-50730,HIGH,True,2023-12-18T23:26:52Z,2023-12-18,99.0,73.0,364.0,,,,262359.0,88136.0,174223.0,400.0,298.0,165.0,,,,91.0,,600.1999999999999,24.0,189.0,141.0,23.0,180.0,140.35
org.webjars:swagger-ui:3.23.11,webjars/swagger-ui,CVE-2019-17495,CRITICAL,True,2019-10-15T19:27:05Z,2019-10-17,79.0,83.0,66.0,,,,69.0,17.0,52.0,7.0,6.0,1.0,,,,84.0,210,160.88000000000005,6.0,63.0,27.0,18.0,120.0,72.17
net.snowflake:snowflake-jdbc:3.13.29,snowflakedb/snowflake-jdbc,CVE-2023-30535,HIGH,True,2023-04-14T18:28:58Z,2023-03-17,529.0,502.0,2595.0,,,,764230.0,423178.0,341052.0,715.0,518.0,1381.0,,,,427.0,837,2157.6400000000003,61.0,476.0,150.0,163.0,1009.0,557.71
,snowflakedb/snowflake-jdbc,CVE-2024-43382,MODERATE,False,2024-10-30T14:37:53Z,,655.0,628.0,4479.0,,,,963861.0,554325.0,409536.0,1174.0,854.0,3273.0,,,,621.0,1943,3412.15,97.0,608.0,184.0,212.0,1540.0,935.9000000000002
com.vaadin:vaadin-server:8.8.5,vaadin/vaadin,CVE-2019-25028,MODERATE,True,2021-04-19T14:49:48Z,2019-07-01,8.0,4.0,22.0,,,,555.0,179.0,376.0,40.0,35.0,4.0,,,,33.0,105,104.6,13.0,293.0,241.0,26.0,52.0,19.729999999999997
com.vaadin:vaadin-bom:8.0.0,vaadin/vaadin,CVE-2020-36320,HIGH,True,2021-04-19T14:49:32Z,2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,
com.vaadin:vaadin-bom:10.0.0,vaadin/vaadin,CVE-2021-31403,MODERATE,True,2021-04-19T14:51:06Z,2018-06-25,,,5.0,,,,386.0,97.0,289.0,25.0,24.0,3.0,,,,14.0,5,53.129999999999995,8.0,35.0,19.0,8.0,24.0,5.750000000000001
com.vaadin:vaadin-bom:10.0.0,vaadin/vaadin,CVE-2019-25028,MODERATE,True,2021-04-19T14:49:48Z,2018-06-25,,,5.0,,,,386.0,97.0,289.0,25.0,24.0,3.0,,,,14.0,5,53.129999999999995,8.0,35.0,19.0,8.0,24.0,5.750000000000001
io.micronaut.security:micronaut-security-oauth2:4.0.0-M1,micronaut-projects/micronaut-security,CVE-2023-36820,MODERATE,True,2023-10-05T20:55:14Z,2023-03-27,323.0,240.0,1775.0,,,,159679.0,70284.0,89395.0,901.0,713.0,336.0,,,,290.0,1125,1674.11,56.0,445.0,174.0,132.0,679.0,247.84
com.webauthn4j:webauthn4j-spring-security-core:0.9.1.RELEASE,webauthn4j/webauthn4j-spring-security,CVE-2023-45669,MODERATE,True,2023-10-17T13:23:20Z,2023-10-16,28.0,27.0,1162.0,,,,270495.0,262217.0,8278.0,1253.0,909.0,3.0,,,,60.0,33,856.0999999999999,7.0,233.0,153.0,40.0,166.0,59.27999999999999
com.yahoo.elide:elide-core:4.5.14,yahoo/elide,CVE-2020-5289,HIGH,True,2020-03-30T20:09:58Z,2020-03-26,290.0,204.0,2553.0,,,,690100.0,249772.0,440328.0,947.0,781.0,2596.0,,,,243.0,845,1869.3400000000004,46.0,1050.0,684.0,183.0,564.0,644.4200000000002
com.yahoo.elide:elide-datastore-aggregation:6.1.4,yahoo/elide,CVE-2022-24827,HIGH,True,2022-04-08T22:43:17Z,2022-04-07,435.0,375.0,3379.0,,,,2523592.0,901730.0,1621862.0,2035.0,1688.0,4340.0,,,,326.0,2078,3048.600000000001,69.0,1477.0,946.0,265.0,816.0,1011.24
org.springframework.cloud:spring-cloud-netflix:2.0.3.RELEASE,spring-cloud/spring-cloud-netflix,CVE-2020-5412,MODERATE,True,2021-04-30T17:29:42Z,2019-02-22,2634.0,2555.0,15748.0,,,,350097.0,113953.0,236144.0,663.0,380.0,872.0,,,,2579.0,2121,6958.990000000002,138.0,6809.0,3299.0,1755.0,4149.0,1718.13
com.amazon.redshift:redshift-jdbc42:2.1.0.8,aws/amazon-redshift-jdbc-driver,CVE-2022-41828,HIGH,True,2022-10-12T18:23:36Z,2022-06-08,42.0,36.0,241.0,,,,48.0,20.0,28.0,6.0,3.0,,,,,56.0,17,133.19,2.0,57.0,35.0,11.0,85.0,51.4
com.amazon.redshift:redshift-jdbc42:2.1.0.28,aws/amazon-redshift-jdbc-driver,BIT-postgresql-jdbc-driver-2024-1597,CRITICAL,True,2024-05-15T17:10:49Z,2024-05-14,79.0,72.0,431.0,,,,1266.0,825.0,441.0,16.0,8.0,1.0,,,,127.0,98,276.68,6.0,127.0,63.0,32.0,188.0,108.61999999999998
,OpenRefine/OpenRefine,CVE-2024-47879,HIGH,False,2024-10-24T17:58:53Z,,2326.0,1973.0,17385.0,,,,1839034.0,961692.0,877342.0,3512.0,2907.0,3045.0,,,,990.0,8519,7174.610000000002,227.0,13327.0,9238.0,2044.0,2661.0,1953.45
org.openrefine:main:3.6.0,OpenRefine/OpenRefine,CVE-2022-41401,MODERATE,True,2023-08-04T18:30:39Z,2022-07-22,1769.0,1430.0,13364.0,,,,1531583.0,792577.0,739006.0,2339.0,1871.0,2241.0,,,,781.0,3902,5194.14,162.0,10495.0,7186.0,1654.0,1979.0,1414.67
org.openrefine:main:3.8-beta1,OpenRefine/OpenRefine,CVE-2023-37476,MODERATE,True,2023-07-18T18:47:27Z,2024-02-21,2172.0,1822.0,16161.0,,,,1770063.0,934836.0,835227.0,3135.0,2581.0,2699.0,,,,934.0,6955,6576.650000000001,203.0,12509.0,8638.0,1935.0,2452.0,1799.5099999999998
,OpenRefine/OpenRefine,CVE-2024-47880,HIGH,False,2024-10-24T18:00:06Z,,2326.0,1973.0,17385.0,,,,1839034.0,961692.0,877342.0,3512.0,2907.0,3045.0,,,,990.0,8519,7174.610000000002,227.0,13327.0,9238.0,2044.0,2661.0,1953.45
,OpenRefine/OpenRefine,CVE-2024-47882,MODERATE,False,2024-10-24T18:13:04Z,,2326.0,1973.0,17385.0,,,,1839034.0,961692.0,877342.0,3512.0,2907.0,3045.0,,,,990.0,8519,7174.610000000002,227.0,13327.0,9238.0,2044.0,2661.0,1953.45
,OpenRefine/OpenRefine,CVE-2024-49760,HIGH,False,2024-10-24T18:32:40Z,,2326.0,1973.0,17385.0,,,,1839034.0,961692.0,877342.0,3512.0,2907.0,3045.0,,,,990.0,8519,7174.610000000002,227.0,13327.0,9238.0,2044.0,2661.0,1953.45
net.sourceforge.plantuml:plantuml-mit:1.2023.9,plantuml/plantuml,CVE-2023-3431,MODERATE,True,2023-06-27T15:30:28Z,2023-06-13,918.0,488.0,2887.0,,,,390151.0,329479.0,60672.0,387.0,303.0,33.0,,,,995.0,1572,2419.3900000000003,70.0,10357.0,8440.0,958.0,1484.0,568.19
net.sourceforge.plantuml:plantuml-mit:1.2023.9,plantuml/plantuml,CVE-2023-3432,HIGH,True,2023-06-27T15:30:29Z,2023-06-13,918.0,488.0,2887.0,,,,390151.0,329479.0,60672.0,387.0,303.0,33.0,,,,995.0,1572,2419.3900000000003,70.0,10357.0,8440.0,958.0,1484.0,568.19
com.cronutils:cron-utils:9.1.3,jmrozanec/cron-utils,CVE-2020-26238,CRITICAL,True,2020-11-24T23:48:38Z,2020-11-21,264.0,256.0,1473.0,,,,86284.0,65733.0,20551.0,188.0,182.0,14.0,,,,249.0,2561,862.1700000000001,85.0,1215.0,719.0,248.0,410.0,282.25
com.cronutils:cron-utils:9.1.6,jmrozanec/cron-utils,CVE-2021-41269,CRITICAL,True,2021-11-15T23:27:11Z,2021-11-14,282.0,264.0,1528.0,,,,88650.0,67221.0,21429.0,198.0,191.0,14.0,,,,270.0,3578,918.55,92.0,1411.0,860.0,276.0,440.0,312.26000000000005
com.microsoft.azure:msal4j:1.14.1,AzureAD/microsoft-authentication-library-for-java,CVE-2024-35255,MODERATE,True,2024-06-11T18:30:50Z,2023-12-11,373.0,340.0,1289.0,,,,251409.0,91597.0,159812.0,368.0,309.0,781.0,,,,279.0,473,1285.9599999999996,31.0,576.0,274.0,151.0,600.0,386.9300000000001
io.fusionauth:fusionauth-java-client:1.42.0,FusionAuth/fusionauth-java-client,CVE-2022-45921,HIGH,True,2022-11-28T21:30:21Z,2022-12-07,10.0,9.0,58.0,,,,6227.0,2975.0,3252.0,21.0,10.0,46.0,,,,30.0,18,110.41,4.0,14.0,6.0,4.0,50.0,54.39000000000001
com.github.samtools:htsjdk:3.0.1,samtools/htsjdk,CVE-2022-21126,HIGH,True,2022-11-29T18:30:18Z,2022-09-26,544.0,308.0,6391.0,,,,565713.0,286571.0,279142.0,910.0,742.0,6428.0,,,,685.0,5252,3826.98,100.0,816.0,242.0,287.0,1497.0,805.1000000000001
org.thymeleaf:thymeleaf-spring5:3.0.13.RELEASE,thymeleaf/thymeleaf-spring,CVE-2021-43466,CRITICAL,True,2021-11-10T19:52:33Z,2021-11-28,179.0,138.0,428.0,,,,201.0,116.0,85.0,14.0,6.0,2.0,,,,215.0,249,459.6600000000002,6.0,683.0,377.0,151.0,285.0,229.62
org.eclipse.lyo:lyo-parent:5.0.0.Final,eclipse/lyo,CVE-2021-41042,MODERATE,True,2022-07-08T00:00:42Z,2022-05-10,,77.0,,,,,,,,,,,,,,,16,237.39,6.0,,,12.0,,
com.alibaba:fastjson:1.1.41.sec01,alibaba/fastjson,CVE-2022-25845,HIGH,True,2022-06-11T00:00:17Z,2017-03-09,734.0,531.0,2360.0,,,,58125.0,56926.0,1199.0,134.0,91.0,4.0,,,,855.0,313,1736.59,47.0,13275.0,7657.0,2809.0,1114.0,364.93000000000006
